District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 21st,FL-21,FL,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Abortion,Property taxes,Islam,United Nations,0.1125,9.5181,0.2729,0.629,0.1936,1.5388,0.2895,1.1802,0.0452,0.1843,0.2206,0.0193,0.9495,4.7686,5.6889,0.2325,6.712,3.7717,1.6986,1.0032,2.517,0,0.5481,0.0189,0,0,0.3122,2.5833,0.2397,0,0.3661,0.4392,0.5381,1.1671,0.1479,6.4601,2.4379,0.1003,0.7886,0.6669,1.3156,0.389,0,2.8235,0.651,3.4254,2.0964,1.1777,38.8175,1.0522,24.7869,0.6261,6.0742,0.4065,1.8053,8.2077,0.039,0.0584,0.0425,0.0189,1.717,0.0615,0.0906,1.943,1.229,0,17.7892,23.2116,17.7329,0.05,0.3815,0.5238,6.7797,0.6892,1.693,0.3034,0.752,1.1193,0.4121,0,0,2.964,6.1128,0.0787,0.2545,0.8024,0.1737,0.6072,4.4851,5.1365,0.4058,0.0504,0,0.0189,0.204,8.3877,1.3221,0.1287,0,0,0.3386,1.1409,0.4045,5.961,0.6131,0,0.6241,12.1207,0.2246,0.9403,0.2075,0.1481,2.5847,0,0.0621,4.3211,2.8129,0.177,0,0,7.3044,0.2172,0.5322,0.3285,0.1223,0.7208,0.6088,0.1118,0.9501
Florida 22nd,FL-22,FL,Health care,Medicare,Immigration,Mental health,Medicaid,Social security,Property taxes,Abortion,United Nations,Charter schools,0.6576,10.7514,0.389,2.4026,0.0248,1.9256,0.0497,0.4551,0.051,0.1551,0.2008,0.0244,2.5489,4.8369,7.7862,0.05,4.5521,1.1711,1.8582,3.857,1.718,0,0.0503,0.0239,0,0.0496,0.3496,1.8444,0.5531,0.025,0.271,0.0243,0.9243,1.146,0.5785,6.4203,3.1871,0,1.129,1.0308,0.1861,0.6767,0,1.9437,0.5679,2.0744,0.5643,1.0412,39.1937,0.6102,21.4004,0.7986,7.1609,0.1661,0.9459,5.4062,0.0491,0.2815,0,0,1.7855,0,0.9435,1.4022,0.3349,0,15.4329,27.3351,18.1258,0.0482,0.1106,0.364,7.5087,1.1846,1.876,0.1211,0.98,0.862,0.3702,0.0245,0,2.5506,6.569,0.0253,0.14,1.2091,0.2639,0.3038,5.4189,4.4795,0.0244,0.024,0.0238,0,0.0966,11.243,3.8655,0.0237,0,0.157,0.0716,3.0796,0.2352,5.7668,1.7563,0,0.3198,11.8579,0.3147,0.2398,0.0241,0.1831,5.4529,0,0.0245,4.8433,2.9216,0.2015,0,0,8.0005,0.1342,0.5178,0.0955,0.0476,0.2513,0.6379,0,1.0658
Florida 23rd,FL-23,FL,Health care,Immigration,Medicare,Medicaid,Mental health,Abortion,United Nations,Social security,Property taxes,Charter schools,0.3706,9.7635,0.2654,1.1665,0,1.5008,0.0479,0.7446,0.3304,1.2051,0.3788,0.0824,0.3521,3.5233,7.3839,0.0861,6.1663,2.2828,2.3928,1.574,1.5058,0,0.1116,0.0357,0,0.0175,0.3896,1.545,0.3927,0,0.425,0.4607,0.3684,1.5396,0.0638,4.023,1.7855,0,0.9678,0.1851,0.5108,0.0179,0,2.1388,0.3684,5.0327,1.4929,1.8548,29.9078,0.5931,25.3246,0.5919,6.5366,0.722,2.4201,6.7359,0.1317,0.0468,0.0533,0,2.0162,0,0.0175,2.7415,0.8483,0,15.1619,20.2883,13.3343,0.0179,0.2119,0.7276,7.294,0.9954,1.1671,0.3401,1.0186,1.7147,0.367,0,0,2.2696,4.9031,0,0.0931,1.0745,0.2254,0.3125,4.6689,3.2432,0.0541,0,0.0176,0.0352,0.0359,8.5993,1.9098,0.0454,0,0.5151,0.1645,1.3285,0.4228,4.8188,0.5228,0,0.4794,8.781,0.0178,0.567,0.2002,0.2207,4.4118,0,0.1311,4.3914,1.6787,0.263,0,0.0358,9.4188,0.1088,0.4474,0.056,0.1451,0.848,0.32,0.0178,1.1249
Florida 24th,FL-24,FL,Health care,Immigration,Medicare,Medicaid,Mental health,Abortion,United Nations,Islam,Minimum wage,Property taxes,0.3927,13.0266,0.9834,0.9266,0,1.6274,0,0.7432,0.0257,0.4416,0.1004,0,0.6489,5.3088,7.0602,0.0768,5.2008,2.0195,1.0722,2.5961,1.8937,0,0.2118,0.024,0.0247,0.1092,0.2888,3.0301,0.0734,0.0252,0.1387,0.1557,0.3651,1.7041,0,5.594,2.2322,0.0244,0.254,0.2467,0.6017,0.0487,0,2.3502,1.7771,5.1251,0.1729,0.3776,29.7839,0.3688,29.1718,0.3012,3.5742,0.5884,2.3209,8.6543,0,0,0.0242,0,1.9948,0,0,2.2861,0.4844,0,17.0289,18.3054,15.2456,0,0.049,0.5653,8.4924,0.3043,0.5577,0.4194,0.9351,0.4021,0.3955,0,0,2.8391,6.6578,0,0.137,1.073,0.1201,0.2818,4.0939,3.7903,0.4964,0.0246,0,0.024,0.0245,8.4197,1.7949,0.1078,0,0,0.0241,1.9393,0.1833,5.148,0.3021,0,0.6959,7.9146,0.2362,0.9385,0.0974,0.2052,2.5266,0,0.0245,4.203,2.2668,0.128,0,0,8.8723,0,0.3805,0.0483,0.3061,0.5977,0.5976,0,1.8
Florida 25th,FL-25,FL,Immigration,Health care,Medicaid,Mental health,Medicare,Abortion,Islam,Minimum wage,Property taxes,United Nations,0.1573,11.6556,0.2716,1.2342,0.0094,1.4942,0.3343,0.3255,0.0671,0.2258,0.409,0.0186,0.5119,2.82,6.4973,0.0669,5.4118,2.3234,1.1654,1.1888,2.768,0,0.2478,0.1579,0,0.0094,0.6557,1.4368,0.1825,0,0.0979,0.2122,0.4691,1.1243,0.3083,3.8862,2.594,0.0094,0.3893,0.6456,0.4972,0.3952,0,1.6123,0.1592,3.0717,0.3267,0.6398,27.7907,0.4621,29.8723,1.2002,5.1257,0.4701,1.8909,8.0263,0,0.0187,0.0091,0,1.2553,0,0.1618,1.6607,0.6661,0,18.0562,12.4655,13.0101,0.2756,0.0462,0.7083,7.2178,0.6942,0.7044,0.75,1.0777,0.9733,0.5531,0.0281,0.0091,2.4069,5.2635,0.1707,0.0561,1.0105,0.1177,0.3626,4.3901,2.8515,0.3553,0.0093,0.1265,0,0.0366,7.1533,3.5286,0.0362,0,0,0.0455,1.4151,0.217,4.2629,0.4237,0,0.7248,6.4223,0.0652,0.3257,0.2203,0.1497,3.6072,0,0.0093,6.2173,1.6201,0.2818,0,0.009,6.5939,0.037,0.6556,0.0497,0.0461,0.462,0.4488,0.0092,0.5591
Florida 26th,FL-26,FL,Health care,Immigration,Medicaid,Mental health,Medicare,Abortion,United Nations,Islam,Terrorism,Property taxes,0.3007,11.7247,0.4631,1.0325,0,1.6028,0.0393,0.6808,0.0405,0.1784,0.4042,0.0381,0.5074,4.683,7.3379,0.0351,6.854,2.6875,2.7655,1.9294,1.8795,0,0.2131,0.0687,0,0.1071,0.6914,1.8126,0,0,0.5081,0.1454,0.1422,0.8134,0.1874,4.3223,3.4067,0.3598,0.6529,0.6212,0.3779,0.1619,0,2.4218,1.3215,3.5879,0.6952,0.8877,30.8151,0.6203,26.1037,0.7539,4.7545,0.5346,2.361,10.1519,0,0.2961,0.0346,0,1.7209,0.0381,0.1619,2.2847,0.8058,0,18.4507,15.5078,16.1134,0,0.6305,0.3731,7.3042,0.9847,1.8036,0.7506,1.4658,1.7301,1.7604,0.0384,0,3.9585,5.0809,0.0367,0.2461,1.0822,0.645,0.1149,3.8505,3.4853,0.3724,0.0387,0,0,0.0385,7.6477,3.3857,0.1124,0,0.1634,0.2737,1.7092,0.5505,4.3444,0.5038,0,0.4366,7.0615,0.0816,0.7236,0.0377,1.2528,3.4508,0,0.1112,8.1138,1.6433,0.2552,0,0.0515,10.8672,0.179,0.3796,0.5312,0.1724,0.5645,0.401,0,0.6376
Florida 27th,FL-27,FL,Immigration,Health care,Medicare,Mental health,Medicaid,Property taxes,Abortion,United Nations,Climate change,Social security,0.2224,10.2172,0.2992,1.5152,0.0657,1.5995,0.0614,0.8192,0.0501,0.1596,0.4647,0.0253,1.4281,5.1987,4.7424,0.1034,9.7329,1.9637,2.6569,2.9786,1.6549,0,0.0846,0.0261,0,0.0525,0.4616,1.9578,0.3096,0,0.6716,0.2364,0.8727,1.1094,0.2761,5.7324,3.1988,0,0.8196,0.4846,0.4492,0.2,0,2.2548,1.242,4.4899,0.3859,1.8035,28.2458,0.7033,28.3463,0.7575,7.4674,0.9025,1.54,6.5999,0.004,0.2739,0.1236,0,2.3162,0.0293,0.036,2.4643,1.5179,0,15.1291,19.7818,17.0702,0.1182,0.292,0.3942,7.4703,0.7875,1.1797,0.6547,0.6724,1.2908,0.6503,0.0256,0,3.2403,4.4981,0.0555,0.4268,1.3613,0.4422,0.5248,4.2918,4.1919,0.7317,0.0077,0.0601,0.0592,0.1894,13.0228,4.3028,0.1465,0,0.1058,0.3103,1.7563,0.2449,5.3017,0.6963,0,0.4635,7.9204,0.1064,0.4662,0.2424,0.4452,3.5906,0,0.1006,5.4658,2.2666,0.151,0,0,9.9625,0.3774,0.3677,0.0914,0.0968,0.3458,0.5639,0,0.9393
Georgia 1st,GA-01,GA,Health care,Medicare,Mental health,Immigration,Medicaid,Abortion,Social security,Minimum wage,September 11 attacks,Property taxes,0.6174,11.9077,0.2385,1.3125,0,2.0394,0.0617,0.1974,0.0312,0.421,0.2913,0.0149,0.1543,5.6391,3.0539,0.1091,4.1396,3.9601,3.3046,0.4698,0.1362,0,0.0456,0.0292,0,0.1524,0.8057,2.0075,0.578,0,0.3185,0.3427,0.2844,0.1934,0.0452,3.4814,1.2467,0.0294,1.3921,0.5498,0.427,0.2387,0,1.0887,4.6812,2.6626,1.1234,1.5481,29.9717,0.9231,13.0894,0.9072,6.32,1.3504,1.3736,6.6786,0,0,0.1475,0.1467,2.8641,0.0147,0.0292,2.444,0.9308,0,12.7583,16.8202,15.7217,0.0148,0.0594,1.9171,9.2671,0.3131,2.2698,0.271,0.9886,3.2447,0.5285,0,0,6.7055,3.5961,0.0144,0.1747,1.0475,0.3947,0.0612,3.9098,2.1953,0.333,0,0,0,0.1821,8.563,2.8635,0.0437,0,0,0.0295,1.4651,0.076,8.6999,0.5339,0,0.134,10.3245,0.0156,0.2338,0.3482,0.516,3.5037,0,0.483,6.1411,1.8864,0.0145,0,0,5.1757,0.3277,0.2646,0.2102,2.5939,0.3236,0.6452,0,0.8521
Georgia 2nd,GA-02,GA,Health care,Medicaid,Mental health,Medicare,Social security,Abortion,Immigration,Property taxes,Islam,Nuclear power,0.5832,9.7935,0.4749,0.4128,0.0165,1.6012,0.0168,0.2711,0.0434,0.2233,0.154,0,0.3159,3.5345,1.1826,0.1545,2.1355,1.979,2.5926,0.1501,0.9119,0,0.0422,0.0159,0,0,0.2194,1.6236,0.348,0,0.0803,0.2549,0.0344,0.7541,0.3926,2.1897,0.7718,0,0.5415,0.2825,0.222,0.3263,0,1.007,0.3029,2.0433,0.522,0.695,36.8032,0.2103,8.3992,0.1377,4.2076,0.2846,1.3953,5.8933,0,0.0254,0,0,1.4351,0,0.0647,0.8627,0.8191,0,16.2891,13.4506,14.8224,0.0896,0.0671,0.4184,4.2328,0.5481,0.4949,0.0506,1.0978,0.5288,0.5031,0.0164,0,4.4875,1.7432,0.0157,0,1.6156,0.2227,0.2397,2.4655,1.4959,0.4934,0.0848,0,0.0318,0.0987,7.2206,1.1153,0.1216,0,0,0.0249,0.757,0.2524,4.3811,0.3784,0,0.7366,10.2805,0.3171,0.1214,0.1888,0.1241,2.5382,0,0.0817,3.1136,2.252,0.0793,0,0.603,3.9048,0.0162,0.1632,0.0978,0.2235,0.3701,0.2767,0,2.9795
Georgia 3rd,GA-03,GA,Health care,Medicare,Social security,Medicaid,Immigration,Mental health,Abortion,Islam,Property taxes,Minimum wage,1.8118,11.4974,0.4892,0.3988,0,1.665,0.1559,0.7402,0.3366,0.1471,0.434,0.0305,0.7412,3.2158,1.755,0.1265,2.584,3.1302,1.9079,0.3758,0.75,0.0456,0.0514,0.037,0,0.0104,0.0948,2.6866,0.5758,0,0.0796,0.0686,0.0369,0.753,0.0951,4.9352,2.4186,0,1.9397,0.2022,0.6499,0.0375,0,1.1411,0.7625,3.5446,0.4445,1.3525,26.8005,0.5806,14.3423,0.5253,3.2397,0.9325,1.0398,10.3785,0,0.0467,0.0462,0,2.5378,0,0.031,0.941,0.8893,0,15.7771,19.919,13.5943,0.0503,0.1863,0.4206,7.1043,0.7702,1.056,0.1281,1.4091,1.3436,0.278,0.0408,0,3.5538,3.1095,0.0267,0.2523,0.496,0.5588,0.4543,3.1187,2.8046,0.1111,0.0102,0,0.0196,0.6679,9.2712,0.7648,0.0243,0,0,0.0816,1.5796,0.2934,6.6029,1.3708,0,0.4815,16.5362,0.0893,0.272,0.1642,0.2502,3.2303,0,0.1604,3.3335,1.9053,0.0724,0,0,4.8721,0.2113,0.2161,0.3245,0.4158,0.118,0.4543,0,1.4097
Georgia 4th,GA-04,GA,Health care,Medicaid,Mental health,Immigration,Islam,Medicare,Abortion,Social security,Property taxes,September 11 attacks,0.8381,12.1446,0.2781,0.7464,0,1.5583,0.1235,0.3799,0.0564,0.7389,0.479,0.054,0.8216,3.002,3.4762,0.098,3.9269,3.1371,3.3131,0.5235,0.8282,0,0.0968,0.1159,0,0,0.1566,2.4116,0.774,0,0.0212,0.1452,0.2133,0.5289,0.2314,3.6054,1.8512,0.0402,1.1159,0.9155,0.6503,0.2342,0,2.1862,0.5614,3.1872,1.3981,1.3156,34.5292,0.1853,14.3641,0.565,4.3143,0.2705,1.5121,13.7897,0,0.0528,0,0,1.7312,0,0.2219,0.7668,0.4651,0,20.9303,13.597,18.42,0.1237,0.1672,0.4915,5.3298,0.8781,0.9951,0.1807,0.7348,0.89,0.3798,0,0,3.67,3.7398,0,0.1679,1.369,0.2149,0.2339,2.2411,2.474,0.0201,0.0201,0,0,0.3089,8.3053,1.2996,0.1367,0,0.0531,0.164,1.2877,0.206,6.8904,1.31,0,1.2095,11.5984,0.1262,0.5227,0.2023,0.1539,2.8612,0,0.1671,3.3253,2.156,0.084,0,0.0797,6.2125,0.1041,0.9588,0.1313,0.1387,0.4983,0.3878,0.0199,1.8187
Georgia 5th,GA-05,GA,Health care,Immigration,Mental health,Medicare,Medicaid,Property taxes,Islam,Abortion,Social security,United Nations,0.3247,12.3267,0.5445,1.5785,0.0169,2.3098,0.2648,0.4452,0.066,0.3175,0.6172,0.0165,1.1925,6.2199,2.9644,0.0828,8.2506,4.2369,3.6314,0.5001,1.662,0.1571,0.1169,0.0905,0.0015,0.0015,0.5677,3.8662,0.9822,0.0046,0.7795,0.3705,0.1574,1.12,0.3598,4.5029,2.722,0.0044,0.8849,0.376,1.0744,0.1642,0,1.9868,2.0094,5.4042,1.0057,0.7041,40.6664,0.5291,21.2311,0.7809,5.1674,0.7319,1.4625,14.2586,0.0046,0.0432,0.0074,0,1.9418,0.003,0.0812,1.4317,1.3111,0,17.2147,17.5171,18.3848,0.0412,0.297,0.4169,4.911,2.1986,1.0516,1.5515,0.9202,0.7473,0.4318,0.062,0,3.7191,3.5439,0.1857,0.0729,1.4649,0.2519,0.5877,5.7258,2.5378,0.2748,0.0414,0.0191,0.1629,0.1085,15.2631,1.5316,0.166,0,0.0015,0.1771,1.3594,0.2816,8.1282,0.9401,0,0.8646,9.0355,0.1584,0.1635,0.5168,0.1837,4.6066,0,0.0257,3.2071,2.586,0.1561,0,0.0015,9.0207,0.1263,0.8647,0.2789,0.1533,0.3727,0.7885,0,1.9312
Georgia 6th,GA-06,GA,Health care,Medicare,Immigration,Property taxes,Mental health,Islam,Medicaid,Social security,Abortion,United Nations,0.7846,9.5656,0.2483,1.042,0.0108,1.7458,0.0748,0.5253,0.1021,0.2065,0.7287,0.0313,1.2496,3.6894,3.1361,0.1685,4.393,2.9626,3.0613,1.5679,1.7627,0.0138,0.1871,0.0499,0,0.0208,0.465,2.4782,0.616,0.0337,0.1346,0.2071,0.3947,0.8753,0.2628,4.9618,1.1231,0.0329,0.8423,0.4466,0.6998,0.2357,0,1.5905,1.1201,3.5973,1.0515,0.8973,36.8784,0.5127,17.9959,0.8285,7.2061,1.7713,1.5473,15.1107,0.007,0.0144,0.058,0.0161,2.0069,0.1026,0.0793,1.1817,1.3656,0,13.9451,20.9389,15.4442,0.0235,0.1682,0.6416,5.3301,1.3337,1.4598,0.6304,0.7967,1.2594,0.3625,0.0612,0.0131,4.4487,5.1746,0.0385,0.1807,1.1533,0.3015,0.3127,4.964,2.4608,0.4412,0.0684,0.0339,0.0103,0.1109,15.8433,1.3509,0.1783,0,0.0264,0.089,0.9259,0.3689,6.1638,1.1241,0,0.6238,11.4022,0.1118,0.3048,0.3938,0.3278,6.753,0,0.1259,4.1771,1.8471,0.1214,0,0.0101,8.2198,0.093,0.859,0.1784,0.9151,0.485,0.5855,0,1.342
Georgia 7th,GA-07,GA,Health care,Immigration,Islam,Medicare,Medicaid,Mental health,Property taxes,Abortion,Social security,September 11 attacks,1.142,10.645,0.627,1.1971,0,1.3439,0.242,0.7812,0.0681,0.2583,0.2611,0.0365,1.1471,2.9521,2.1309,0.1056,3.0676,3.4082,2.2076,0.8849,2.2736,0.013,0.1011,0.0242,0,0,0.4819,2.7411,0.4456,0.0236,0.4079,0.1254,0.3521,1.2726,0.0342,4.4579,1.4145,0.0333,0.7231,0.3751,0.6336,0.1769,0,1.9533,1.5299,3.4162,0.9853,0.5217,30.6636,0.4038,19.6343,0.7463,4.2532,1.4556,1.4531,19.0075,0.0212,0.0357,0.0228,0,1.7548,0,0.0463,1.487,0.784,0,17.141,18.7274,14.6853,0.1151,0.1845,0.6251,5.2309,0.9477,1.4871,0.5159,0.7904,1.353,0.4213,0,0,4.5369,4.0428,0.149,0.083,1.095,0.2063,0.3502,4.3856,3.0196,0.6367,0.085,0.0532,0.0105,0.0762,14.5463,1.7414,0.2327,0,0,0.1058,1.0319,0.4358,6.4161,0.8469,0,0.6778,10.6397,0.1726,0.3071,0.3141,0.2616,4.3517,0,0.1633,3.7447,2.1385,0.1609,0,0.0605,5.6499,0.2606,0.568,0.3005,1.1468,0.4352,0.4741,0.0106,1.533
Georgia 8th,GA-08,GA,Health care,Medicaid,Mental health,Medicare,Social security,Immigration,Abortion,Property taxes,September 11 attacks,Islam,1.2403,6.5705,0.1084,0.6575,0.0434,1.5631,0.3133,0.1028,0,0.3987,0.0195,0.0379,0.2345,1.4542,1.7238,0,2.1191,2.8301,3.622,0.4306,1.8116,0,0.0434,0.0879,0,0,0.0692,1.0497,0.2253,0.0194,0.1115,0.0382,0.0245,0.7147,0,2.4235,1.7486,0.0186,1.8454,0.0688,0.3687,0.5248,0,2.1138,1.2883,1.7938,0.8673,0.5762,24.8678,0.3656,6.7709,0.3128,2.5633,1.207,0.6125,5.1092,0,0,0,0,2.6707,0,0.0225,0.3856,0.5555,0,17.743,11.6658,15.1321,0.0187,0.065,0.8032,3.9721,0.1474,0.92,0.287,0.8997,0.3321,0.177,0.019,0,3.5403,2.1718,0.0182,0,0.9274,0.1869,0.0435,1.9008,0.6202,0.1024,0,0,0,0.1656,5.2622,1.2245,0.0985,0,0,0.0185,1.4175,0.1472,5.253,0.457,0,0.5637,10.5013,0.235,0.0678,0.079,0.2782,1.5518,0,0.019,3.5485,1.1969,0.1146,0,0.0187,3.567,0.0564,0.278,0.1449,0.543,0.109,0.3589,0.0973,2.6695
Georgia 9th,GA-09,GA,Medicare,Health care,Immigration,Mental health,Social security,Medicaid,Abortion,Minimum wage,United Nations,September 11 attacks,1.7407,13.8799,0.3747,0.3933,0.3482,1.9611,0.0329,1.4112,0,0.6184,1.3578,0,0.812,6.9473,0.4604,0.119,3.3247,3.13,3.3525,1.7451,2.3217,0,0.1832,0.2232,0,0,0,3.9784,0.4026,0,0.0669,0.2407,0.0337,3.0761,0.0957,3.2696,0.5776,0,0.7467,0,1.9453,0.0949,0,1.4036,3.5684,2.1322,0.0321,0.9856,23.202,1.6718,17.1671,0.4964,4.4217,0.2356,0.7462,8.6101,0,0,0,0,3.9171,0,0.1104,2.4268,0.6499,0,14.6079,23.9906,16.9095,0,0.1134,0.6594,9.8195,0.4191,1.05,0.064,0.4053,0.6015,0.8633,0,0,1.6583,5.0796,0,0,0.4019,0.0932,0,3.0656,2.4007,0.26,0,0,0,0,9.027,1.6798,0,0,0,0,1.3938,0.4176,9.0409,0.6108,0,0.5355,14.9866,0,0.2057,0.2259,0.7129,4.7757,0,0.2886,1.2012,2.376,0,0,0,9.8061,0,0.3637,0.0714,0.4276,0.0937,0.7593,0,0.9374
Georgia 10th,GA-10,GA,Health care,Medicare,Medicaid,Immigration,Mental health,Property taxes,Abortion,Social security,Minimum wage,Islam,3.8081,11.3657,0.8107,0.8214,0.0075,4.2383,0.1486,0.6729,0.1308,0.0957,0.4268,0.0833,1.1971,2.5675,2.0179,0.4248,4.8062,2.1407,2.4865,0.1915,1.1892,0,0.2195,0.0639,0,0.056,0.4763,2.1323,1.279,0,0.4084,0.2001,0.5269,1.1438,0.0719,2.9165,1.4887,0,1.455,0.4284,0.504,0.1181,0,0.9529,1.7701,2.2988,0.2927,0.5325,31.2905,0.406,14.6853,0.2899,7.3247,5.1858,1.6744,8.2047,0,0,0,0.007,1.5335,0,0.074,1.103,1.0417,0,17.1769,20.9187,14.4401,0.0213,0.2007,1.6478,8.2109,0.5645,0.8116,0.6842,1.6204,1.137,0.0884,0.0538,0,7.654,3.0511,0,0.1638,0.4143,0.2722,0.1045,2.2076,3.4611,0.4481,0.0799,0,0,0.2215,12.6993,1.0594,0.0651,0.0071,0,0.3447,1.3274,0.4775,5.9197,0.4932,0,0.3946,9.6863,0.0798,0.3519,0.4013,0.1529,1.7263,0,0.3359,3.3913,1.9252,0.0634,0,0,6.4055,0.4043,0.179,0.2266,3.4967,0.8161,0.3068,0.0212,1.7861
Georgia 11th,GA-11,GA,Health care,Medicare,Immigration,Mental health,Medicaid,Property taxes,Abortion,Islam,Social security,September 11 attacks,0.6447,11.7804,0.5993,0.8198,0,1.6706,0.0736,0.9297,0.0448,0.1931,0.5919,0.2107,0.6957,4.232,1.1488,0.119,3.887,1.8987,2.9614,0.6082,1.3714,0,0.1998,0.1838,0,0.0376,0.3286,1.4828,0.4261,0.0078,0.1852,0.1645,0.187,1.2041,0.111,4.8607,1.4645,0.0637,1.1311,0.5567,0.488,0.4742,0,1.5807,1.1714,4.1459,1.1234,1.1833,27.0816,0.6371,14.5458,0.3179,3.9686,2.2848,2.4273,11.4883,0.015,0.0153,0,0,3.1347,0.0298,0.021,1.4337,1.5472,0,12.3243,19.9528,13.9507,0.1664,0.1975,1.152,4.4941,1.0914,1.562,0.3606,0.8441,1.4546,0.6506,0.0302,0,3.837,3.9825,0.199,0.0386,1.0892,0.3607,0.417,3.1394,2.6641,0.5762,0.0609,0,0,0.0856,12.2999,0.7591,0.1069,0.0362,0.0075,0.3068,0.8253,0.3205,8.9683,0.5831,0,0.6888,9.5823,0.0351,0.6517,0.2947,0.2719,3.9495,0,0.3533,6.2001,2.2322,0.1354,0,0.0265,7.0028,0.0829,0.6315,0.0822,0.5737,0.308,0.6231,0.036,0.9189
Georgia 12th,GA-12,GA,Health care,Medicare,Abortion,Medicaid,Mental health,Nuclear power,Immigration,Social security,September 11 attacks,Minimum wage,2.8552,15.8725,0.2892,0.2545,0,2.0352,0.0472,0.3006,0.0936,0.0579,0.1335,0.0556,0.502,5.7269,5.2019,0.1754,2.1668,3.268,2.7493,0.3164,0.4113,0,0.1759,0,0.0609,0.01,0.2224,1.3058,0.6067,0,0.0207,0.2654,0.1675,0.9115,0.0197,2.1122,1.0051,0,0.731,0.5448,0.1877,0.2492,0,0.9963,0.9108,1.9815,0.5338,0.3603,25.0834,0.1064,9.4911,0.1076,3.0228,1.0294,1.4821,4.9581,0,0,0,0.0096,1.8061,0.0451,0,0.4802,0.7743,0,14.4974,16.3604,13.2525,0.1793,0,0.6547,6.5872,0.3614,0.749,0.7941,3.7326,1.1295,0.2219,0,0,10.5654,1.8344,0.0637,0.3345,0.6623,0.1726,0.3036,3.3032,1.8626,0.0384,0.0603,0.0781,0.1076,0,5.2879,0.9733,0.0875,0.0599,0,0.1761,0.7114,0.3375,7.2722,0.1537,0,0.2162,8.4104,0.0885,0.3246,0.144,0.0887,1.6315,0,0.1264,3.8379,1.7839,0.2284,0,0,4.1909,0,0.2317,0.2019,0.424,2.2969,0.2114,0.0453,0.9113
Georgia 13th,GA-13,GA,Health care,Medicaid,Immigration,Medicare,Mental health,Abortion,Social security,Nuclear power,Property taxes,September 11 attacks,1.0402,10.3993,0.7904,0.8682,0,2.1949,0.444,0.3941,0,0.2277,0.3648,0,0.3596,4.7758,2.3217,0.122,3.1772,2.9061,2.9432,0.9024,2.2029,0,0.1695,0.0402,0,0.3541,0.0412,4.4547,0.2071,0.392,0,0.0818,0.0434,0.5752,0,5.3238,2.2091,0.3018,0.7817,1.3057,0.6718,0.3792,0,1.5635,0.4773,3.2745,1.2549,0.7019,32.0352,0.2363,19.3333,0.4416,5.9341,2.8482,1.075,8.3448,0,0,0,0,2.3149,0,0.1989,1.5641,1.0997,0,21.6314,15.7349,14.5884,0,0.1241,0.7252,5.7718,1.2416,1.7487,0.3908,0.9113,1.2606,0.5955,0,0,9.1661,4.7381,0.1864,0.0823,0.9269,0.7111,0.2048,3.765,2.0176,0.5345,0,0,0,0.1225,8.535,1.0093,0,0,0,0,1.2695,0,8.3937,0.3486,0,1.0018,10.2065,0.7203,0.1881,0.3059,0.0757,3.9316,0,0.1653,4.7631,2.4046,0.1206,0,0.0399,5.7435,0,0.2704,0.3225,1.2478,0.1146,0.2013,0.0406,2.1563
