District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
California 3rd,CA-03,CA,Immigration,Health care,Mental health,Medicare,Minimum wage,Islam,Abortion,Social security,Planned Parenthood,Property taxes,0.09,4.67,0.28,0.87,0.03,1.4,0.12,0.34,0.12,0.11,0.29,0.02,0.64,2.53,2.42,0.1,2.14,3.04,1.48,0.27,1.56,0,0.4,0.07,0,0.03,0.22,1.23,0.36,0.03,0.1,0.13,0.12,0.6,0.27,1.32,2.01,0.09,0.48,0.09,0.84,0.26,0,2.02,1.07,1.4,0.49,0.95,15.32,0.64,15.84,0.93,2.05,0.29,0.92,5.78,0.01,0.08,0.06,0,0.61,0,0.04,0.79,0.28,0,1.88,6.81,8.61,0.24,0.15,0.49,6.66,0.51,0.76,0.25,0.99,0.9,0.35,0,0.01,2.38,1.42,0.01,0.59,0.84,0.18,0.56,2.68,4.33,0.36,0.02,0.01,0,0.07,3.61,1.16,0.03,0,0,0.02,1,0.35,2.56,1.11,0,0.51,4.57,0.08,0.11,0.05,0.12,1.69,0,0.06,3.26,1.4,0.11,0,0,2.23,0.1,0.35,0.13,0.13,0.31,0.21,0.04,0.75
California 4th,CA-04,CA,Health care,Immigration,Medicare,Mental health,Social security,Terrorism,Minimum wage,Islam,Property taxes,September 11 attacks,0.54,3.84,0.54,0.17,0.01,0.63,0,0.41,0.1,0.76,0.13,0.01,0.41,3.85,2.27,0.03,3.37,1.5,0.53,0.19,0.28,0.11,0.16,0.05,0,0,0.37,0.73,0.38,0,0.06,0.06,0.06,0.22,0.11,1.54,0.73,0.06,0.28,0.05,0.03,0.12,0,0.49,0.18,1.17,0.05,1.9,13.56,0.65,12.57,0.65,3.58,0.41,2.11,5.66,0,0,0,0,0.63,0,0.02,0.7,0.35,0,1.61,10.25,10.13,0.06,0.03,0.81,6.62,0.74,1.19,0.24,0.31,1.46,0.24,0.38,0,1.2,2.08,0.02,0.04,0.66,0.2,0.53,2.13,2.61,0.04,0.02,0,0,0,5.2,2.5,0.06,0,0,0.14,0.8,0.83,3.96,1.27,0,0.28,7.13,0.02,0,0.03,0.2,1.78,0,0.01,6.95,0.86,0.07,0,0,2.32,0.18,0.12,0.01,0.38,0.11,0.16,0,1.29
California 5th,CA-05,CA,Health care,Immigration,Mental health,Medicare,Income tax,Social security,Minimum wage,Abortion,Property taxes,Terrorism,0.77,4.31,0.75,0.47,0.27,3.28,0.03,0.78,0.01,0.11,2.07,0,0.65,2.24,2.18,0.28,3.38,3.12,0.44,0.31,1.8,0,0.71,0.08,0,0,0.22,0.59,0.35,0,0.03,0.09,0.08,0.63,0.05,2.2,0.41,0,0.26,0.11,0.17,0.78,0,1.12,1.16,1.2,1.29,0.43,26.88,0.45,17.93,0.63,7.68,0.38,1.36,3.57,0,0,0.01,0,0.54,0,0.03,0.46,0.14,0,1.73,11.6,11.64,0.1,0.12,0.8,5.32,0.78,0.71,0.73,0.23,0.43,0.38,0,0,1.05,3.33,0.01,0.01,1.94,0.84,0.33,1.86,2.71,0.04,0.06,0,0,0.01,4,2.77,0,0,0.01,0.09,0.47,0.13,3.56,1.02,0,0.77,5.43,0.03,0.08,0.08,0.1,0.89,0,0.1,3.94,0.9,1.32,0,0,2.66,0.27,1.03,0.18,0.06,0.53,0.28,0.04,0.31
California 6th,CA-06,CA,Health care,Immigration,Medicare,Minimum wage,Mental health,Islam,Planned Parenthood,Abortion,Social security,Common core,0.1,5.07,0.19,0.68,0.11,1.5,0.03,0.12,0.02,0.16,0.74,0.01,0.42,1.87,2.7,0.16,1.36,2.72,1.84,0.24,1.46,0.03,0.26,0.02,0.02,0.01,0.45,1.19,0.23,0.01,0.28,0.92,0.14,0.43,0.08,0.81,1.2,0.02,0.5,0.16,0.3,0.18,0,2.09,0.61,1.1,0.27,0.8,12.75,0.22,11.67,0.25,1.73,0.37,1.3,5.52,0.01,0.01,0.03,0,0.8,0.01,0.04,1.02,0.17,0,1.93,7.27,6.99,0.16,0.17,0.17,7.25,0.24,0.55,0.08,0.49,0.44,0.32,0.02,0,1.4,1.78,0,0.02,1.18,0.03,0.3,2.49,5.07,0.13,0,0,0.01,0.04,2.6,2.26,0.11,0,0.01,0.04,0.99,0.16,2.69,1.03,0,0.74,3.61,0.26,0.15,0.14,0.14,1.08,0,0.04,2.24,1.5,0.25,0,0,1.47,0.23,0.2,0.05,0.28,0.87,0.31,0.01,0.88
California 7th,CA-07,CA,Immigration,Health care,Medicare,Mental health,Minimum wage,Islam,Social security,Abortion,Planned Parenthood,Public transportation,0.16,5.4,0.29,0.68,0.13,1.35,0.03,0.18,0.06,0.2,0.69,0,0.45,2.64,2.43,0.17,1.72,3.13,1.91,0.03,1.16,0,0.24,0.13,0.09,0,0.34,0.82,0.33,0,0.17,0.03,0,0.88,0.19,1.38,0.63,0,0.3,0.62,0.35,0.18,0,0.84,0.36,1.78,0.1,0.52,11.79,0.28,13.66,0.58,1.82,0.27,1.11,6.56,0,0,0.03,0,1.11,0,0,1.34,0.22,0,2.44,8.33,7.57,0.05,0.17,0.27,7.1,0.33,0.49,0.18,0.63,0.52,0.69,0,0,1.42,1.85,0,0,1.45,0,0.35,2.5,5.06,0.4,0.09,0,0,0.05,3.07,4.48,0.1,0,0,0.04,0.77,0.12,2.85,0.91,0,0.83,5.48,0.04,0.11,0.05,0.12,2.23,0,0,2.26,0.9,0.04,0,0,2.17,0.38,0.3,0.13,0.07,0.36,0.38,0,1.32
California 8th,CA-08,CA,Immigration,Health care,Planned Parenthood,Minimum wage,Mental health,Medicare,Social security,Abortion,Public transportation,September 11 attacks,0.23,4.32,0.18,0.18,0,2.26,0,0.12,0,0,0.06,0,0.06,2.59,2.35,0.06,1.11,3.98,0.79,0.18,1.59,0,0.12,0,0,0,0.24,1.08,0.06,0,0,0.06,0.06,0.76,0.06,0.42,1.85,0,0.48,0.06,0.28,0.18,0,1.43,0.47,1.18,0.13,0.67,11.11,0.47,13.89,0.19,2.25,0.24,1.33,3.93,0,0,0,0,0.48,0,0,0.46,0.17,0,1.66,6.7,7.15,0.06,0.06,0.23,7.77,0.35,0.41,0.06,0.24,0.63,0.12,0,0,0.81,1.68,0.06,0.12,0.71,0.06,0.29,1.92,8.16,0.17,0,0,0,0.12,2.04,4.1,0.18,0,0,0.12,0.52,0,4.09,0.55,0,0.83,5.41,0.13,0.12,0.14,0,0.64,0,0.06,1.9,0.95,0.06,0,0,1.15,0.06,0.34,0.06,0,0.32,0.35,0,0.23
California 9th,CA-09,CA,Immigration,Health care,Mental health,Islam,Abortion,Global warming,Minimum wage,Planned Parenthood,Property taxes,Medicare,0.1,7.45,0.37,0.37,0.07,1.43,0.07,0.53,0.19,0.4,0.13,0.07,0.56,3.07,1.76,0.06,3.86,2.63,1.21,0.06,1.27,0.03,0.49,0.03,0,0.03,0.53,1.52,0.31,0.02,0.11,0.25,0.06,1.42,0.6,1.07,2.41,0.04,0.33,0.31,0.35,0.17,0,0.61,0.78,6.95,0.2,1.01,9.28,0.51,23.53,1.09,1.64,0.44,2.02,7.48,0,0,0.14,0,1.1,0.02,0,0.64,0.2,0,1.36,5.66,7.9,0.53,0.18,0.42,6.92,0.25,0.88,0.45,0.56,0.77,0.46,0.03,0.01,1.41,1.25,0.06,0.03,0.97,0.8,0.47,1.94,6.85,0.24,0,0.02,0.06,0.05,6.25,0.81,0,0,0,0.07,0.96,0.08,2.64,1.37,0,0.53,3.9,0.38,0.25,0.13,0.63,1.91,0,0.04,1.99,1.33,0.01,0,0,2.24,0.04,0.38,0.19,0.3,0.36,0.24,0.01,0.61
California 10th,CA-10,CA,Immigration,Global warming,Health care,Property taxes,Islam,Abortion,Minimum wage,Planned Parenthood,Climate change,Mental health,0.11,6.66,0.34,0,0.11,1.07,0.11,0.68,0,0.38,0,0.11,0.72,3.22,1.79,0.12,5.62,2.19,0.81,0,0.93,0,0.47,0,0,0,0.46,1.48,0.35,0,0,0.11,0,2.18,1.09,0.91,2.94,0,0.23,0.12,0.48,0.12,0,0.33,0.91,12.24,0.24,0.84,9.19,0.44,32.19,1.64,1.64,0.34,2.52,8.56,0,0,0.23,0,1.15,0,0,0.55,0.11,0,1.41,3.56,5.59,0.9,0,0.44,6.11,0.33,1.1,0.67,0.57,0.44,0.33,0,0,1.74,1.21,0.12,0,0.57,1.56,0.66,1.66,6.04,0.33,0,0,0,0.11,8.86,0.91,0,0,0,0,0.66,0.11,2.62,1.52,0,0.34,3.79,0.49,0.11,0.13,0.99,1.88,0,0,1.96,1.49,0,0,0,1.75,0,0.32,0.11,0.58,0,0.11,0,0.58
California 11th,CA-11,CA,Health care,Immigration,Medicare,Mental health,Property taxes,Minimum wage,Social security,Planned Parenthood,Abortion,Islam,0.15,4.91,0.27,0.56,0.03,1.04,0.09,0.2,0.18,0.15,1.58,0.05,0.46,2.82,2.12,0.06,2.16,2.78,1.54,0.66,2.27,0,0.15,0.25,0,0,0.13,0.97,0.48,0,0.13,0.06,0.37,0.4,0.08,1.78,0.74,0.03,0.23,0.09,0.41,0.2,0,0.94,1.01,1.63,0.35,0.95,16.1,0.65,14.74,0.6,2.64,0.25,1.15,4.22,0.02,0,0.02,0,0.57,0,0.06,1.01,0.41,0,1.31,10.43,9.01,0.08,0.1,0.43,6.45,0.45,0.45,0.19,0.35,0.58,0.77,0,0,0.92,2.84,0.02,0.09,0.7,0.1,0.83,3.33,5.49,0.18,0,0,0,0.15,7.28,1.66,0.03,0.04,0,0.03,1.02,0.58,3.2,1.21,0,0.26,5.98,0.07,0.25,0.16,0.21,1.48,0,0.17,2.84,1.48,0.1,0,0.02,2.44,0.03,0.86,0.71,0.09,0.32,0.2,0.02,0.82
California 12th,CA-12,CA,Health care,Immigration,Medicare,Property taxes,Mental health,Minimum wage,Islam,Income tax,Social security,Pensions,0.03,3.07,0.14,0.96,0.03,0.79,0.11,0.2,0.14,0.18,0.54,0.02,1.75,2.48,1.29,0.08,2.67,1.29,0.73,0.79,1.12,0.02,0.35,0.12,0,0.02,0.35,0.67,0.26,0,0.13,0.27,0.25,0.45,0.23,3.35,0.74,0.07,0.21,0.17,0.18,0.26,0,0.99,0.78,1.13,0.33,0.62,16.94,0.41,13.03,0.32,3.59,0.23,1.4,4,0,0.03,0.04,0,0.92,0.03,0.07,0.86,0.27,0,1.51,7.47,6.32,0.1,0.15,0.34,4.57,0.37,0.52,0.25,0.64,0.94,0.42,0.03,0,1.46,1.82,0.04,0.2,0.98,0.24,1.36,3.41,2.51,0.09,0.03,0.02,0,0.1,6.89,3.06,0.04,0,0,0.07,0.88,0.34,1.87,1.56,0,0.37,3.53,0.12,0.14,0.07,0.21,2.48,0,0.02,3.16,1.06,0.28,0,0,2.84,0.12,0.84,0.09,0.05,0.29,0.46,0.01,0.74
California 13th,CA-13,CA,Immigration,Health care,Mental health,Medicare,Property taxes,Minimum wage,Islam,Abortion,Climate change,Planned Parenthood,0.04,4.9,0.2,1.56,0.12,1.58,0.16,0.33,0.4,0.15,1.1,0.04,0.94,2.86,2.87,0.13,4.72,1.94,1.09,0.72,1.53,0.07,0.54,0.1,0.02,0,0.27,0.81,0.26,0.01,0.3,0.24,0.24,0.54,0.29,3.54,0.97,0.05,0.41,0.21,0.25,0.53,0,1.36,1.18,2.27,0.6,0.89,16.47,0.82,18.24,0.54,2.82,0.48,1.76,5.52,0.01,0.08,0.01,0,1,0.01,0.01,0.99,0.3,0,2.14,7.02,8.71,0.13,0.28,0.22,6.2,0.34,0.49,0.33,0.73,0.78,0.55,0.02,0,2.68,2.42,0.03,0.21,0.85,0.43,1.59,2.42,4.63,0.18,0.03,0.02,0.03,0.21,6.44,2.49,0.01,0.01,0.03,0.16,1.06,0.4,2.85,1.19,0,0.59,3.56,0.22,0.05,0.1,0.17,1.79,0,0.08,3.97,1.29,0.35,0,0.03,4.36,0.22,1.14,0.13,0.2,0.53,0.7,0,0.5
California 14th,CA-14,CA,Immigration,Health care,Medicare,Property taxes,Minimum wage,Mental health,Islam,Tariff,Climate change,Social security,0.33,2.98,0.23,1.52,0.04,0.9,0.01,0.41,0.18,0.25,0.38,0.05,1.09,2.44,1.19,0.09,3.56,1.75,0.69,0.81,1.04,0.15,0.21,0.01,0,0.04,0.29,0.57,0.29,0,0.03,0.09,0.3,0.86,0.31,2,1,0.13,0.29,0.11,0.17,0.23,0,1.81,0.75,0.97,0.3,0.54,12.88,0.43,15.4,0.43,3.09,0.32,1.21,4,0,0.06,0,0,0.85,0,0,0.76,0.21,0,0.96,7.67,4.55,0.03,0.06,0.19,5.03,0.18,0.82,0.15,1.13,0.84,0.56,0.01,0.03,1.28,1.54,0,0.11,0.94,0.07,0.54,2.85,2.67,0.08,0.01,0.03,0,0.23,6.74,1.31,0.06,0.03,0,0.31,1.02,0.18,2.81,1.12,0,0.21,3.35,0,0.2,0.04,0.1,3.91,0,0,2.42,0.99,0.29,0,0.04,3.21,0.09,0.26,0.16,0.05,0.4,0.27,0.01,0.7
California 15th,CA-15,CA,Health care,Immigration,Property taxes,Medicare,Islam,Mental health,Minimum wage,Social security,Nuclear power,Abortion,0.07,3.78,0.27,1.09,0,0.96,0.11,0.29,0.03,0.16,0.21,0.02,1.08,2.6,1.37,0.09,2.54,2.6,0.86,0.59,1.92,0.06,0.44,0.02,0.04,0.02,0.12,1.95,0.28,0,0.3,0.31,0.26,0.82,0.26,1.71,0.76,0.08,0.18,0.17,0.16,0.25,0,1.06,0.82,1.59,0.3,1.82,16.68,0.91,15.33,0.3,3.11,0.12,1.09,6.46,0,0.09,0,0,0.63,0.02,0.03,0.72,0.46,0,1.46,8.63,6.04,0.12,0.14,0.28,5.81,0.5,0.65,0.21,0.33,0.69,0.52,0.02,0,4.78,2.13,0.15,0.01,1.32,0.2,0.77,2.63,2.82,0.13,0.02,0,0.07,0.11,12.61,1.32,0.03,0,0.02,0.09,0.84,0.4,2.67,1.11,0,0.38,5.03,0.06,0.14,0.08,0.25,2.55,0,0.04,2.84,1.24,0.18,0,0,2.84,0.08,0.66,0.22,0.2,0.57,0.24,0,0.34
California 16th,CA-16,CA,Immigration,Minimum wage,Health care,Mental health,Abortion,Medicare,Nuclear power,Planned Parenthood,Common core,Federal reserve system,1.17,5.65,0.11,0.62,0.02,2.19,0.02,0.46,0.13,0.93,0.06,0,0.14,2.27,1.6,0.03,2.29,4.67,1.41,0.12,2.74,0,0.56,0.03,0.01,0.01,0.06,1.21,0.14,0,0.21,0.03,0.05,0.55,0.03,4.41,1.97,0.32,0.19,0.06,0.33,0.25,0,2.64,0.34,0.88,0.36,0.37,9.14,0.61,19.23,2.18,2.92,1.14,0.69,3.65,0,0.01,0.08,0,0.31,0,0.15,0.22,0.1,0,1.03,5.16,7.51,0.06,0.05,2.1,9.51,0.11,0.27,0.03,0.85,0.63,0.77,0.01,0,4.96,0.53,0.01,0,1.21,0.05,0.09,1.25,4.76,0.05,0,0.03,0.03,0.16,2.94,0.4,0.02,0,0,0.03,0.36,0.38,2.13,0.62,0,0.49,3.07,0,0.46,4.14,0.1,1.89,0,0.13,1.77,1.01,0.02,0,0,3.61,0.18,0.13,0.03,3.09,0.71,0.09,0.25,0.32
California 17th,CA-17,CA,Immigration,Health care,Property taxes,Islam,Medicare,Minimum wage,Income tax,Social security,Abortion,Mental health,0.06,3.48,0.12,1.1,0,0.86,0.14,0.15,0.12,0.09,0.4,0.03,1.73,2.95,1.26,0.08,1.76,1.53,0.73,0.76,1.33,0,0.15,0.01,0.01,0,0.32,1.1,0.16,0,0.2,0.08,0.21,0.51,0.27,2.38,0.67,0.04,0.2,0.25,0.14,0.1,0,1.02,0.73,1.36,0.29,0.61,12.83,0.33,13.33,0.57,3.96,0.46,1.41,7.02,0,0.08,0.04,0,0.74,0,0,0.68,0.34,0,0.78,4.97,3.33,0.11,0.13,0.63,4.17,0.64,0.68,0.27,0.52,0.69,0.27,0.03,0,2.2,1.31,0.05,0.17,0.75,0.11,0.79,2.52,1.36,0.21,0.01,0.04,0,0.08,8.8,1.27,0.05,0,0.03,0.08,0.61,0.12,1.91,1,0,0.27,3.51,0.09,0.25,0.05,0.31,3.26,0,0.01,2.41,1.4,0.17,0,0.05,2.81,0.12,0.46,0.09,0.22,0.25,0.24,0.02,0.17
California 18th,CA-18,CA,Health care,Immigration,Medicare,Property taxes,Mental health,United Nations,Islam,Climate change,Minimum wage,Terrorism,0.15,3.18,0.09,2.03,0.03,1.18,0.03,0.22,0.53,0.23,0.84,0.04,1.47,3.17,2.56,0.1,4.27,1.46,0.98,0.88,1.09,0.12,0.27,0.08,0,0.04,0.52,0.9,0.4,0,0.06,0.32,0.47,0.66,0.49,3,1.16,0.13,0.37,0.3,0.32,0.31,0,0.64,0.51,1.83,0.57,0.8,25.6,0.6,13.32,0.47,3.45,0.46,1.71,4.67,0,0.03,0,0,1.11,0,0.13,1.1,0.29,0,1.99,7.09,6.51,0.05,0.31,0.31,3.58,0.22,0.8,0.97,0.97,1.28,0.51,0,0.02,2.15,1.9,0.06,0.31,1.2,0.29,1.15,2.66,1.83,0.12,0,0.01,0,0.06,7.07,1.51,0.05,0,0,0.11,1.01,0.25,2.42,0.89,0,0.34,2.82,0.04,0.3,0.1,0.38,2.41,0,0.09,3.52,0.97,0.24,0,0.04,5.64,0.13,1.21,0.1,0.14,0.23,0.37,0,0.58
California 19th,CA-19,CA,Immigration,Health care,Minimum wage,Mental health,Property taxes,Medicare,Islam,Abortion,Planned Parenthood,Social security,0.03,3.65,0.16,0.68,0.05,0.8,0.07,0.28,0.06,0.2,0.31,0.02,0.99,2.47,1.71,0.1,1.81,2.06,1.01,0.29,1.6,0.01,0.3,0.06,0.01,0,0.32,1.2,0.21,0,0.24,0.14,0.2,0.54,0.23,1.7,0.95,0.05,0.35,0.19,0.24,0.2,0,1,0.62,1.31,0.33,0.73,10.71,0.58,12.89,0.39,2.64,0.25,1.42,4.43,0,0.01,0.03,0,0.88,0.01,0.03,0.6,0.32,0,1.33,5.34,5.67,0.1,0.14,0.26,6.37,0.29,0.66,0.17,0.56,0.79,0.37,0.02,0,1.88,1.32,0.03,0.06,0.81,0.17,0.53,2.06,3.56,0.22,0.02,0.02,0.01,0.1,5.58,1.35,0.04,0,0.01,0.09,0.69,0.25,2.36,0.94,0,0.43,3.54,0.12,0.15,0.07,0.19,2.13,0,0.03,2.74,1.14,0.11,0,0.02,1.97,0.09,0.48,0.1,0.1,0.25,0.25,0.01,0.58
California 20th,CA-20,CA,Immigration,Medicare,Health care,Minimum wage,Mental health,Common core,Planned Parenthood,Islam,Abortion,Social security,0.49,4.69,0.17,0.39,0.01,1.66,0.04,0.37,0.07,0.04,0.05,0,0.6,2.05,1.63,0.19,3.39,7.45,1.1,0.26,1.84,0.03,1.06,0.41,0,0.08,0.33,1.64,1.56,0,0.12,0.3,0.1,2.43,0.12,2.1,1.13,0.01,0.39,0.06,0.13,0.21,0,2.29,0.7,1.63,0.3,3.23,11.99,0.48,15.05,0.12,1.47,0.12,1.64,5.18,0,0,0.01,0,1.21,0,0.17,0.97,0.93,0,0.86,12.68,7.66,0.33,0.06,0.4,8.03,0.07,0.71,0.19,0.87,1.44,0.58,0.03,0,1.71,1.26,0.01,0.09,0.98,0.58,0.19,1.58,5.79,0.05,0,0.14,0.03,0.03,1.9,0.71,0,0,0,0,0.75,0.33,3.29,1.4,0,0.82,3.95,0.77,0.07,0,0.14,1.69,0,0,2.75,1.88,0.06,0,0,3.16,0.16,1.03,0.35,0.13,0.25,0.14,0.06,0.41
California 21st,CA-21,CA,Health care,Immigration,Mental health,Flag desecration,September 11 attacks,Social security,Common core,Confederate states,Minimum wage,Abortion,0.65,4.64,0,1.32,0,0.69,0,0,0,0,0,0,0,1.38,2.17,0,0,5.88,5.54,0,4.17,0,2.09,0,0,0,0.62,1.96,0,0,3.55,0,0,0.72,0,1.37,4.58,8.69,1.38,0,0,0.7,0,3.24,0.63,2.01,0,0,28.02,0,12.72,0,0.66,0,1.97,4.52,0,0,0,0,0,0,0.71,1.96,0,0,1.31,3.39,9.79,0,0,0.66,5.31,0,0,0.66,0,0.65,0,0,0,1.93,0.66,0,0,0,0.67,0,0,1.31,0,0,0,0,0,4.01,0.64,0,0,0,0,0,0,7.84,0,0,0,5.97,0,0,0,0,1.33,0,0,3.29,0.68,0,0,0,1.99,0.66,0,0,0,0,0,0,0
California 22nd,CA-22,CA,Health care,Islam,Immigration,Abortion,Minimum wage,Common core,Mental health,Global warming,Medicare,Net neutrality,0.13,8.78,0.27,0.4,0,2.13,0,0.28,0,0,0.28,0,0.43,1.64,3.3,0,2.7,5.77,2.08,0,1.95,0,0.55,0,0,0,0.14,0.82,0.14,0,0.42,0,0,1.31,0.26,1.37,0.89,0,0.81,0,0.29,0.14,0,1.05,1.49,4.74,0,1.37,16.14,0.27,14.03,1.26,2.23,0.14,0.66,15.24,0,0,0.14,0,0.56,0,0,0.53,0.27,0,0.4,4.23,5.64,0,0,0.67,8.02,0.4,0.79,0.13,0.69,0.26,4.12,0,0,1.31,0.53,0,0,0.54,0.13,0.66,1.33,1.22,0.53,0,0,0,0,2.11,1.33,0.13,0,0,0,1.98,0.39,3.41,0.98,0,0.68,3.36,0,0,0.16,0,1.47,0,0.26,1.71,0.54,0.13,0,0,1.47,0,0.91,0.13,0.14,0.91,0.27,0,0.42
California 23rd,CA-23,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,Islam,Abortion,Common core,Planned Parenthood,Social security,0.04,5.59,0.36,0.72,0.02,1.78,0.03,0.43,0.05,0.19,0.22,0,0.2,2.26,0.87,0.1,0.74,5.01,1.05,0.16,1.86,0.03,0.52,0.1,0.02,0.02,0.29,0.67,0.17,0,0.08,0.03,0.12,0.73,0.19,0.84,2,0,0.26,0.08,0.26,0.13,0,0.82,0.97,0.75,0.3,0.57,15.01,0.52,14.37,0.38,2.24,0.17,1.05,6.1,0,0,0.02,0,0.69,0,0.02,0.39,0.23,0,1.53,7.18,7.43,0.13,0.06,0.26,7,0.68,0.58,0.18,0.62,0.38,0.24,0.03,0,0.99,1.07,0.03,0.14,0.86,0.11,0.17,1.67,4.42,0.23,0.02,0,0.08,0.09,2.62,1.07,0.03,0,0,0.09,0.59,0.11,2.52,1.02,0,0.84,4.24,0.3,0.1,0.11,0.03,1.46,0,0.02,2.74,1.42,0.12,0,0,1.44,0.11,0.39,0.14,0.06,0.63,0.3,0,0.79
California 24th,CA-24,CA,Immigration,Health care,Mental health,Medicare,Planned Parenthood,Minimum wage,Abortion,Climate change,Social security,Pensions,0.6,4.82,0.39,1.13,0.03,2.55,0.23,0.44,0.05,0.44,0.81,0.11,0.67,1.64,1.25,0.44,4.49,2.26,1.57,0.18,0.91,0.02,0.33,0.06,0,0.27,0.51,0.85,0.59,0.06,0.04,0.1,0.47,0.33,0.17,1.79,0.81,0.09,0.28,0.69,0.04,0.3,0,0.91,0.77,2.03,0.47,0.65,9.46,2.78,14.41,0.16,2.29,0.92,1.69,2.76,0,0.02,0.01,0,0.94,0,0.29,0.75,0.52,0,1.23,6.66,7.91,0.36,0.04,0.27,5.24,0.13,0.58,0.21,0.69,0.9,0.47,0.01,0,3.28,1.58,0,0.06,0.93,0.35,0.9,3.52,5.68,0.63,0.01,0,0,0.05,3.31,1.6,0,0,0.01,0.03,0.77,0.11,3.36,0.51,0,1.06,4.31,0.06,0.18,0.02,0.63,0.98,0,0.03,2.05,1.34,0.07,0,0.01,3.39,0.07,0.54,0.31,0.14,0.2,0.39,0.04,1.97
California 25th,CA-25,CA,Immigration,Health care,Mental health,Minimum wage,Medicare,Abortion,Property taxes,Social security,Planned Parenthood,Common core,0.04,4.88,0.17,0.75,0.02,1.43,0.05,0.41,0.02,0.16,0.2,0.02,0.5,1.94,2.83,0.11,1.07,3.74,1.36,0.23,2.35,0,0.25,0.02,0,0,0.16,2.77,0.13,0,0.21,0.16,0.19,0.77,0.13,1.06,0.82,0.06,0.53,0.1,0.32,0.22,0,1.29,0.59,1.06,0.23,0.76,13.56,0.31,14.36,0.6,2.22,0.24,1.27,3.61,0.02,0,0.02,0,0.6,0.03,0.08,1.08,1.13,0,1.52,7.62,8.82,0.26,0.12,0.19,8.16,0.38,0.61,0.16,0.49,0.46,0.33,0,0,1.26,1.28,0.02,0.03,0.8,0.06,0.27,1.98,4.16,0.41,0,0,0.05,0.03,4.87,1.52,0,0,0,0.04,0.79,0.31,3.33,1.05,0,0.43,4.66,0.05,0.14,0.12,0.14,1.24,0,0.02,2.7,1.45,0.12,0,0,1.61,0.06,0.57,0.07,0.13,0.49,0.25,0.02,0.6
California 26th,CA-26,CA,Immigration,Health care,Medicare,Minimum wage,Property taxes,Islam,Mental health,Social security,Abortion,Planned Parenthood,0.06,3.95,0.39,0.73,0.02,1.07,0.05,0.41,0.06,0.35,0.28,0.02,0.74,2.5,2.36,0.12,1.41,2.76,1.04,0.21,1.3,0,0.32,0,0,0.03,0.26,0.39,0.2,0.01,0.14,0.09,0.12,0.94,0.16,1.28,1.3,0.01,0.41,0.14,0.26,0.06,0,1.01,0.69,1.3,0.35,0.76,9.96,0.24,11.96,0.24,2.35,0.26,1.12,5.67,0,0.01,0.05,0.01,0.7,0.01,0.04,0.45,0.27,0,1.51,9.48,5.5,0.18,0.26,0.36,6.72,0.54,0.55,0.19,0.63,0.69,0.42,0.04,0.03,2.11,1.79,0,0.13,1.03,0.07,0.48,2.2,3.21,0.15,0,0,0,0.06,5.99,1.1,0.05,0,0.02,0.07,0.6,0.19,3.2,0.59,0,0.44,4.21,0.13,0.22,0.07,0.2,2.04,0,0.04,2.89,1.48,0.13,0,0,1.57,0.04,0.4,0.11,0.17,0.2,0.33,0.01,0.47
