District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
California 4th,CA-04,CA,Immigration,Health care,Mental health,Medicare,Social security,Minimum wage,Islam,Property taxes,Terrorism,Capital punishment,1.29,2.85,0.04,0.13,0.01,0.41,0,0.49,0,0.79,0.49,0,1.3,4.91,2.47,0,2.18,2.37,2.67,0.19,1.61,0,0.54,0.02,0,0,0.21,0.29,0.27,0,0.04,0.2,0.11,0.46,0.43,0.99,1.09,0.01,0.11,0.01,0.25,0.07,0,1.27,0.08,0.9,0.34,2.56,14.2,0.55,23.65,0.79,4.4,2.05,1.81,8.12,0,0.01,0,0,0.48,0.08,0.09,0.76,0.49,0,1.41,11.62,12.6,0.06,0.13,0.91,8.45,0.42,1.04,1.41,0.58,0.68,0.25,0,0,2.39,2.1,0.01,0.26,1.76,0.02,0.62,3.24,2.59,0.01,0,0.3,0.02,0.04,6.34,1.88,0.02,0,0,0.75,1.29,0.43,4.04,1.17,0,0.7,9.69,0.04,0.02,0,2.04,1.49,0,0,5.37,0.62,0.01,0,0,1.54,0.03,0.96,0,0.17,0.18,0.36,0,1.34
California 5th,CA-05,CA,Health care,Immigration,Mental health,Medicare,Income tax,Minimum wage,Obamacare,Islam,Social security,DACA,0.77,3.03,0.09,0.44,0.14,1.44,0.01,0.16,0.01,0.19,2.32,0,0.57,2.63,1.4,0.08,2.86,2.41,0.99,0.36,4.27,0.01,0.4,0.05,0,0,0.22,0.57,0.53,0,0.06,0.11,0.1,0.47,0.13,2.52,0.33,0,0.16,0.02,0.22,0.17,0,1.16,0.8,0.89,1.04,0.52,29.49,0.19,16.61,1.23,7.95,0.36,1.26,6.32,0,0.01,0,0,1.51,0,0.12,0.57,0.05,0,2.36,11.52,11.78,0.08,0.07,0.05,7.27,0.9,1.37,0.82,0.35,0.48,0.62,0.14,0,0.95,6.36,0.01,0.1,2.18,0.06,0.58,3.01,3.18,0.05,0,0,0,0.03,3.96,1.81,0.02,0.01,0,0.08,1.42,0.07,3.46,0.68,0,1.36,4.76,0.16,0.04,0.03,0.11,1.14,0,0.06,1.72,0.74,0.89,0,0,2,0.08,0.2,0.22,0.03,0.51,0.33,0,1.14
California 6th,CA-06,CA,Health care,Immigration,Minimum wage,Mental health,Islam,Medicare,Planned Parenthood,Abortion,Social security,Property taxes,0.12,5.18,0.18,1.15,0.1,1.08,0.04,0.23,0.03,0.12,0.81,0.09,0.39,2.67,2.34,0.04,1.11,3.05,2.13,0.26,1.46,0.01,0.17,0.03,0.02,0.11,0.22,1.14,0.12,0,0.09,1.51,0.05,0.56,0.07,1.17,1.21,0.11,0.5,0.26,0.37,0.2,0,1.08,0.68,1.63,0.3,0.81,13.6,0.24,12.57,0.25,1.8,0.31,1.01,6.94,0.01,0.01,0.31,0,1.05,0,0.01,0.91,0.28,0,1.66,6.63,7.01,0.07,0.27,0.42,7.59,0.29,0.72,0.18,0.5,0.56,0.25,0.01,0,1.23,1.61,0.01,0.04,0.77,0.07,0.61,2.67,5.21,0.08,0.01,0,0.02,0.07,3.15,2.57,0.14,0,0.01,0.05,1.23,0.16,2.46,1.06,0,0.83,4.39,0.21,0.32,0.4,0.09,1.36,0,0.04,2.92,1.26,0.15,0,0.01,1.34,0.05,0.38,0.06,0.24,0.27,0.71,0,1.42
California 7th,CA-07,CA,Immigration,Health care,Mental health,Minimum wage,Medicare,Islam,Abortion,Social security,Property taxes,Planned Parenthood,0.29,5.74,0.4,0.65,0,1.51,0.05,0.55,0.02,0.18,0.31,0,0.57,2.49,2.68,0.07,1.95,3.2,1.33,0.29,1.47,0,0.22,0.07,0.02,0,0.23,1.21,0.17,0,0.24,0.18,0.17,1.01,0.17,1.74,0.76,0.04,0.23,0.14,0.36,0.02,0,0.89,0.85,1.38,0.28,0.96,13.8,0.2,15.74,0.68,2.73,0.74,1.78,7.65,0,0.05,0.22,0,1.22,0,0.07,0.65,0.09,0,1.82,7.78,8.41,0.02,0.1,0.36,8.26,0.07,0.46,0.08,0.84,0.65,0.44,0,0,1.84,2.03,0.02,0.16,1.06,0.17,0.52,3.48,4.27,0.16,0,0.05,0.07,0.1,4.71,3.41,0,0,0,0.04,0.65,0.26,3.11,0.95,0,1.17,5.23,0.24,0.09,0.18,0.41,1.28,0,0.09,2.5,1.15,0.21,0,0.07,2.08,0.07,0.66,0.11,0.19,0.74,0.47,0,0.85
California 8th,CA-08,CA,Abortion,Immigration,Minimum wage,Capital punishment,Planned Parenthood,Health care,Federal reserve system,Social security,Mental health,Medicare,4.04,13.03,0.02,0.12,0,1.09,0.3,0.1,0,0.19,0,0,0.13,10,1.3,0.07,0.6,2.14,0.6,0.09,1.37,0,0.07,0.18,0,0.07,0.07,0.34,0.02,0,0.05,0.14,0.02,0.67,0.09,8.44,0.92,0,0.32,0.04,0.13,0.09,0,1.11,0.19,1,0.09,0.27,8.71,0.12,10.73,0.09,1.63,0.26,0.6,2.01,0,0,0.02,0,0.33,0,0.04,0.2,0.04,0,0.99,4.35,5.21,0.19,0,0.29,10,0.16,0.26,0.07,0.26,0.55,0.06,0,0,0.55,1.25,0,0.04,0.76,0,0.32,1.1,9.55,0.02,0.02,0,0,0,1.29,1.53,0.04,0,0,0.16,0.31,0.02,2.19,0.68,0,0.55,7.17,0.02,0.06,0.04,0.04,0.97,0,0,1.24,1.62,0.21,0,0,1.01,0,0.11,0.07,0.07,0.22,0.04,0,0.56
California 9th,CA-09,CA,Immigration,Medicare,Health care,Mental health,Islam,Abortion,Minimum wage,Planned Parenthood,Property taxes,Social security,0.07,7.24,0.33,0.57,0.02,1.34,0.11,0.52,0.14,0.25,0.23,0.01,0.49,2.74,1.84,0.12,1.4,3.06,1.53,0.28,1.58,0.02,0.44,0.05,0.06,0.02,0.6,0.98,0.23,0.02,0.07,0.46,0.08,0.56,0.16,0.96,1.06,0.03,0.58,0.24,0.47,0.08,0,1.39,0.78,1.38,0.16,1.31,9.24,0.29,15.84,0.42,2.21,0.45,1.14,7.86,0.06,0,0.02,0,0.7,0.02,0.03,0.98,0.1,0,1.58,9.6,8.56,0.11,0.33,0.37,6.82,0.22,0.49,0.29,0.6,1.06,0.7,0.02,0,1.46,1.33,0.05,0.08,1.22,0.03,0.3,2.41,5.67,0.36,0.02,0.02,0.06,0.03,5.2,0.5,0.05,0,0,0.24,1.02,0.21,2.41,1.01,0,1.26,4.19,0.07,0.1,0.03,0.11,1.95,0,0.14,1.96,1.53,0.17,0,0,2.3,0.08,0.42,0.12,0.17,0.51,0.32,0.05,0.43
California 10th,CA-10,CA,Immigration,Health care,Abortion,Minimum wage,Medicare,Mental health,Property taxes,Social security,Common core,Islam,0.13,8.24,0.38,0.53,0,1.71,0.02,1.04,0,0.5,0.23,0,0.79,1.99,1.83,0.05,1.45,4.51,2.23,0.13,1.34,0.05,0.48,0.04,0,0.02,0.54,2.18,0.2,0,0.33,0.17,0.06,0.55,0.22,1.06,1.62,0.02,0.71,0.19,0.61,0.14,0,1.81,0.9,1.21,0.95,0.71,11.73,0.27,15.71,0.34,2.25,0.31,0.89,4.24,0,0,0.04,0,0.88,0.02,0.02,0.64,0.17,0,2.48,6.82,6.71,0.12,0.19,0.28,7.78,0.09,0.67,0.24,0.8,0.27,0.23,0,0,2.52,1.8,0,0.09,0.75,0.16,0.48,1.89,3.89,0.24,0.05,0.04,0,0,5.89,1.03,0.24,0,0,0.11,0.62,0.18,3.41,1.57,0,1.03,5.32,0.05,0.15,0.15,0.14,1.46,0,0.1,2.28,1.81,0.16,0,0,1.94,0.18,0.48,0.13,0.22,0.82,0.3,0,0.37
California 11th,CA-11,CA,Immigration,Health care,Medicare,Mental health,Islam,Property taxes,Minimum wage,Social security,Planned Parenthood,Income tax,0.19,3.2,0.33,0.87,0,1.11,0.07,0.24,0.09,0.2,0.95,0.05,0.88,3.04,2.17,0.02,2.32,2.73,1.3,0.68,1,0.06,0.14,0.3,0,0.02,0.41,0.92,0.29,0,0.11,0.1,0.42,0.71,0.34,2.34,0.98,0,0.43,0.26,0.1,0.71,0,0.67,1.17,1.62,0.17,1.04,12.77,0.39,17.73,0.65,3.5,0.35,1.21,6.81,0,0,0.07,0,0.74,0,0.02,0.38,0.28,0,1.23,9.5,6.86,0,0.31,0.22,6.13,0.6,0.6,0.03,0.36,0.75,0.18,0.02,0,1.08,2.19,0,0.14,1.31,0.02,1.45,2.66,5.36,0.07,0,0,0,0.15,6.8,1.12,0.07,0,0,0.22,0.75,0.18,3.22,2.06,0,0.23,5.73,0.05,0.07,0.07,0.1,1.54,0,0.05,2.65,1.39,0.07,0,0.13,3.35,0.18,0.45,0.55,0.05,0.25,0.34,0,0.92
California 12th,CA-12,CA,Health care,Immigration,Property taxes,Medicare,Mental health,Minimum wage,Islam,Income tax,Social security,Pensions,0.03,3.27,0.19,1.21,0.01,0.68,0.09,0.19,0.19,0.14,0.52,0.01,1.82,3.1,1.55,0.1,2.66,1.26,0.84,0.93,1.25,0.03,0.31,0.14,0,0.01,0.37,0.79,0.26,0.01,0.13,0.27,0.36,0.4,0.29,3.28,0.84,0.02,0.19,0.13,0.18,0.32,0,0.95,0.75,1.45,0.36,0.65,18.15,0.5,14.62,0.32,3.86,0.33,1.26,4.37,0.01,0.03,0.03,0,0.92,0.02,0.05,0.81,0.22,0,1.62,7.58,6.61,0.11,0.13,0.35,4.67,0.41,0.52,0.19,0.61,1.02,0.52,0,0,1.31,2.16,0.05,0.18,1.03,0.19,1.99,3.38,2.39,0.11,0.02,0.01,0,0.1,7.69,2.84,0.02,0,0,0.1,1.07,0.22,1.87,1.82,0,0.33,3.68,0.18,0.15,0.06,0.24,2.3,0,0.02,2.66,1.25,0.25,0,0,2.62,0.14,1.06,0.14,0.12,0.18,0.47,0.02,0.76
California 13th,CA-13,CA,Immigration,Health care,Mental health,Property taxes,Medicare,Minimum wage,Islam,Climate change,Abortion,Planned Parenthood,0.05,4.96,0.16,2.3,0.07,1.4,0.11,0.25,0.28,0.26,1.17,0.08,0.9,3.44,3.06,0.11,5.63,1.99,0.94,0.58,1.59,0.06,0.62,0.21,0,0,0.37,0.99,0.28,0,0.27,0.26,0.17,0.55,0.51,2.69,1.1,0.01,0.33,0.18,0.19,0.51,0,1.18,1.54,2.31,0.6,1.18,17.24,1.04,20.81,0.44,2.81,0.47,1.3,6.08,0.01,0.05,0,0,1.03,0,0.05,1.21,0.35,0,2.45,7.58,9.52,0.09,0.28,0.3,6.16,0.47,0.46,0.28,0.92,0.84,0.62,0.01,0,2.62,2.42,0.03,0.17,0.95,0.51,2.4,3.06,4.89,0.14,0.02,0.04,0.02,0.48,8.07,2.52,0.06,0.02,0.03,0.16,1.3,0.38,2.64,1.37,0,0.56,3.78,0.24,0.17,0.06,0.29,2.26,0,0.09,3.86,1.31,0.4,0,0.04,4.57,0.26,1.72,0.25,0.16,0.48,1.14,0.01,0.66
California 14th,CA-14,CA,Immigration,Health care,Property taxes,Medicare,Minimum wage,Mental health,Islam,Abortion,Pensions,Social security,0.35,4.71,0.44,2.19,0.04,0.57,0.06,0.48,0.09,0.18,0.28,0.02,1.5,2.92,0.97,0.03,2.67,1.71,0.9,0.81,2.18,0.04,0.38,0.06,0.01,0,0.16,1.39,0.09,0,0.21,0.17,0.31,0.34,0.59,1.71,1.05,0.04,0.29,0.18,0.45,0.16,0,0.71,1,1.94,0.33,0.55,14.38,0.23,17.72,0.61,2.95,0.1,0.5,4.76,0,0.02,0.01,0,0.36,0,0.06,0.6,0.2,0,1.34,6.85,5.77,0.05,0.11,0.44,6.07,0.17,0.74,0.21,0.57,0.99,0.43,0.01,0,1.14,2.85,0.14,0.29,0.59,0.12,1.5,3.32,3.18,0.06,0.02,0.02,0.01,0.04,8.86,1.85,0.04,0,0,0.07,1.68,0.34,2.3,1.3,0,0.49,3.2,0.05,0.14,0.03,0.08,2.16,0,0.06,2.04,1.26,0.57,0,0.02,2.23,0.04,0.78,0.15,0.11,0.41,0.23,0,0.6
California 15th,CA-15,CA,Health care,Property taxes,Immigration,Medicare,Islam,Minimum wage,Mental health,Social security,Capital punishment,Income tax,0.27,2.76,0.24,1,0.05,0.83,0.07,0.37,0.07,0.29,0.26,0.03,1.29,3.46,2.02,0,1.36,2.17,1.07,0.69,1.29,0.02,0.18,0.07,0,0.02,0.16,1.15,0.13,0.01,0.14,0.15,0.32,0.45,0.22,1.46,0.9,0,0.26,0.32,0.45,0.15,0,1.12,0.69,1.12,0.46,0.82,17.85,0.52,13.36,0.27,3.16,0.12,1.34,6.35,0,0.02,0,0,0.71,0,0.06,0.39,0.24,0,1.05,10.11,5.34,0.12,0.21,0.38,5.98,0.37,0.53,0.39,0.31,0.84,0.28,0,0,2.73,2.59,0.02,0.03,1.2,0.19,1.02,2.23,1.98,0.14,0.02,0,0,0.28,15.18,1.08,0.01,0,0,0.01,0.79,0.15,2.55,1.53,0,0.36,5.3,0.09,0.03,0.03,0.17,1.95,0,0.03,2.77,1.49,0.26,0,0.05,2.52,0.21,0.56,0.17,0.18,0.24,0.29,0,0.64
California 16th,CA-16,CA,Immigration,Gerrymandering,Health care,Mental health,Islam,Minimum wage,Planned Parenthood,Abortion,Medicare,DACA,0.31,5.67,0.26,0.35,0,1.15,0.02,0.42,0.03,0.15,0.15,0.06,0.21,4.01,1.45,0.04,1.08,3.94,1.13,0.23,4.39,0,0.98,0.03,0,0.02,0.4,2.09,0.2,0,0.34,0.05,0.32,0.86,0.04,0.86,2.08,0.08,0.37,0.1,0.39,0.43,0,1.06,13.54,1.5,0.64,0.85,10.92,0.7,19.95,0.59,3.45,2.11,0.54,7.34,0,0.02,0.01,0,0.53,0.01,0.01,0.48,0.67,0,0.84,5.48,8.12,0.33,0.37,0.82,7,2.25,0.48,0.13,1.52,0.96,0.22,0,0,3.83,0.88,0.02,0,0.67,0.08,0.47,2.99,6.14,0.04,0.01,0.06,0.06,0.31,2.71,0.5,0.01,0,0,0.05,1.22,0.11,3.51,0.92,0,0.54,2.42,0.03,0.13,0.06,0.23,1.77,0,0.05,2.24,1.18,0.07,0,0,1.56,0.09,2.42,0.07,2.32,0.58,0.19,0.01,0.64
California 17th,CA-17,CA,Immigration,Health care,Property taxes,Islam,Medicare,Mental health,Social security,Minimum wage,Income tax,Tariff,0.08,3.53,0.18,1.58,0,0.94,0.06,0.19,0.08,0.09,0.36,0.01,1.69,2.81,1.45,0.13,1.82,1.56,0.92,0.68,1.45,0,0.24,0.07,0,0.01,0.32,0.82,0.16,0,0.22,0.12,0.42,0.5,0.29,2.25,0.49,0.02,0.26,0.28,0.18,0.1,0,1.15,0.84,1.95,0.43,0.89,12.66,0.37,16.53,0.49,3.81,0.76,1.25,6.91,0,0.13,0.02,0,0.72,0.03,0.05,0.75,0.61,0,1.09,5.84,4.15,0.13,0.3,0.51,4.02,0.65,0.58,0.22,0.96,0.89,0.5,0,0,2.21,1.66,0.01,0.21,0.85,0.17,1.38,2.38,1.81,0.13,0.01,0.02,0.02,0.08,11.06,1.57,0.03,0.01,0.03,0.09,0.68,0.11,2.06,1.64,0,0.33,4.14,0.08,0.46,0.08,0.23,3.6,0,0.06,2.31,1.15,0.19,0,0.02,3.13,0.15,0.68,0.15,0.1,0.37,0.32,0.02,0.18
California 18th,CA-18,CA,Health care,Immigration,Property taxes,Medicare,Mental health,Islam,Climate change,United Nations,Charter schools,Income tax,0.14,3.45,0.3,2.42,0.01,1.08,0.03,0.38,0.35,0.37,0.85,0.01,2,3.8,4.41,0.08,4.89,1.62,1.1,0.66,1.67,0.05,0.4,0.05,0,0.03,0.37,1.18,0.36,0.02,0.13,0.28,0.47,0.81,0.42,3,1.02,0.01,0.44,0.25,0.23,0.25,0,0.9,0.8,2.25,0.62,1.04,25.51,0.48,15.77,0.41,4.15,1.03,1.36,5.34,0,0.1,0,0,0.88,0,0.04,0.92,0.31,0,1.81,7.73,7.22,0.03,0.19,0.17,4.1,0.45,0.64,0.45,0.6,1.27,0.61,0,0.01,2.82,2.53,0.01,0.45,1.05,0.42,1.77,2.85,2.26,0.22,0,0.06,0.01,0.09,8.61,1.84,0.05,0.01,0,0.22,1.23,0.18,2.55,1.28,0,0.36,4.14,0.04,0.31,0.11,0.32,2.72,0,0.04,3.22,1.19,0.21,0,0.04,4.66,0.17,1.54,0.17,0.24,0.39,0.32,0,0.84
California 19th,CA-19,CA,Immigration,Health care,Minimum wage,Property taxes,Medicare,Mental health,Islam,Abortion,Social security,Planned Parenthood,0.05,3.63,0.21,0.96,0.05,0.87,0.08,0.31,0.11,0.21,0.29,0.01,1.07,2.98,1.77,0.09,2.17,2.06,1.07,0.36,1.63,0.02,0.36,0.05,0,0.01,0.35,1.06,0.2,0,0.2,0.12,0.22,0.52,0.22,1.61,0.87,0.02,0.36,0.18,0.19,0.19,0,0.94,0.64,1.73,0.34,0.77,11.74,0.66,14.28,0.44,2.69,0.26,1.16,4.52,0,0.03,0.02,0.01,0.81,0.02,0.03,0.59,0.35,0,1.32,5.54,5.42,0.12,0.16,0.28,6.62,0.26,0.67,0.19,0.51,0.85,0.34,0.01,0,2.03,1.45,0.04,0.04,0.79,0.16,0.89,2.17,3.42,0.19,0.01,0.03,0.02,0.08,6.57,1.49,0.04,0,0.02,0.12,0.74,0.13,2.31,1.04,0,0.42,3.56,0.11,0.18,0.06,0.26,2.13,0,0.07,2.31,1.22,0.14,0,0.02,2.15,0.09,0.46,0.11,0.1,0.3,0.31,0.01,0.56
California 20th,CA-20,CA,Immigration,Medicare,Health care,Mental health,Minimum wage,Terrorism,Property taxes,Planned Parenthood,Islam,United Nations,0.5,2.68,0.26,0.32,0,2.46,0.12,0.42,0.12,0.26,0.32,0,1.69,4.88,3.66,0.06,4.84,1.27,0.7,0,0.97,0,0.49,0.19,0,0.06,0.42,1.09,0.4,0,0.33,0.28,0.33,0.58,0.4,1.99,0.25,0,0.4,0,0.06,0.06,0,0.69,0.26,3.02,0.06,1.83,13.02,0.64,17.71,0.4,2.55,0.59,3.58,5.48,0,0.36,0,0,1.09,0,0,0.12,1.55,0,1.13,15.81,10.15,0.88,0.74,0.84,7.38,0.26,0.42,1.6,3.26,3.07,0.12,0.06,0,4.45,1.17,0,0.06,0.38,0.25,0.19,2.49,5.65,0,0,0,0.13,0,6.55,2.21,0,0,0,0.12,0.31,0.33,3.65,1.2,0,0.3,4.74,0,0.12,0.06,0.06,3.74,0,0.06,7,1.62,0.39,0,0,4.96,0.4,0.76,0.4,0.24,0.42,0.32,0,0.66
California 21st,CA-21,CA,Immigration,Islam,Capital punishment,Abortion,Health care,Mental health,Minimum wage,DACA,Edward Snowden,Medicare,1.26,9.27,0,0,0,2.62,0,1.39,0,0,0,0,0,9.43,1.27,1.32,0,3.88,0,0,5.4,0,0,0,0,0,4.13,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,1.37,2.56,0,0,7.63,0,15.29,0,0,1.36,1.35,11.42,0,0,0,0,0,0,0,0,0,0,0,3.99,7.61,0,0,0,6.47,0,0,0,2.7,2.56,0,0,0,0,1.27,0,0,0,0,0,1.32,0,1.35,0,0,0,0,0,2.58,0,0,0,0,1.35,0,1.36,0,0,0,2.55,0,0,0,0,0,0,0,1.34,0,0,0,0,2.59,0,0,0,0,0,0,0,0
California 22nd,CA-22,CA,Health care,Immigration,Islam,Minimum wage,Mental health,Medicare,Abortion,Common core,Social security,Property taxes,0.1,6.52,0.74,0.35,0,2.69,0,0.36,0.09,0.21,0.27,0,0.41,3.76,3.28,0.12,0.99,5.95,1.27,0.12,1.91,0,0.87,0.03,0,0,2.16,1.52,0.24,0,0.44,0.06,0,1.89,0.19,1.85,1.08,0,0.39,0.06,0.31,0.22,0,0.58,0.56,1.53,0.32,1.09,21.12,0.37,14.96,0.5,2.45,0.28,1.13,12.38,0.03,0.07,0.06,0,0.57,0,0,0.52,0.09,0,1.19,7.99,8.33,0.1,0.1,0.26,8.6,0.49,0.71,0.13,1.61,0.87,0.7,0,0,0.95,1.48,0.03,0.03,1.19,0.37,0.31,1.71,2.32,0.13,0,0,0.09,0.06,3.92,0.82,0.1,0,0,0.09,1,0.28,3.24,1.16,0,1.02,4.27,0.03,0.8,0.24,0.21,1.14,0,0.14,2.3,1,0.06,0,0,1.95,0.06,0.13,0.17,0.03,1.23,0.23,0,0.65
California 23rd,CA-23,CA,Immigration,Health care,Mental health,Minimum wage,Medicare,Abortion,Islam,Common core,Planned Parenthood,Social security,0.02,6.11,0.38,0.35,0.03,1.55,0.02,0.36,0.12,0.21,0.12,0,0.32,2.91,1.1,0.03,0.9,5.86,1.44,0.26,1.87,0.02,0.52,0.09,0.03,0,0.23,0.93,0.27,0,0.21,0.09,0.17,0.8,0.41,0.7,1.35,0.07,0.53,0.1,0.25,0.21,0,0.88,0.62,0.66,0.33,1.13,15.28,0.41,15.57,0.42,2.48,0.16,0.84,5.87,0,0.02,0,0,0.85,0,0,0.56,0.17,0,1.35,7.01,8.35,0.15,0.1,0.38,7.21,0.65,0.56,0.16,0.7,0.38,0.25,0.04,0,1.26,1.25,0.02,0.22,1.21,0.07,0.4,2.04,5.42,0.54,0.02,0,0.05,0.1,2.85,1.48,0.03,0,0,0.1,0.77,0.08,2.43,1.14,0,0.97,4.72,0.23,0.13,0.05,0.05,1.54,0,0.02,2.64,1.5,0.04,0,0,1.64,0.09,0.42,0.12,0.12,0.84,0.19,0,0.71
California 24th,CA-24,CA,Immigration,Health care,Mental health,Medicare,Climate change,Minimum wage,Planned Parenthood,Abortion,United Nations,Social security,0.52,4.59,0.34,1.1,0.02,2.72,0.06,0.15,0.07,0.41,0.52,0.05,1.31,2.73,0.9,0.18,5.83,2.6,1.14,0.46,0.96,0.02,0.36,0.16,0,0.29,0.31,1.06,0.03,0.01,0.1,0.1,0.2,0.36,0.51,1.83,0.83,0,0.73,0.46,0.07,0.18,0,1.11,0.49,2.63,0.2,0.84,9.26,3.39,15.1,0.34,1.72,0.6,1.11,3.54,0,0.02,0,0,1.22,0,0.32,0.7,0.21,0,1.29,6.7,8.5,0.04,0.18,0.46,5.81,0.15,0.53,0.32,0.52,0.64,0.27,0,0,2.96,2.23,0.14,0.13,0.8,0.7,0.68,2.91,5.17,1.58,0.13,0.01,0.02,0.07,3.63,1.02,0.03,0,0.02,0.02,0.84,0.07,2.62,0.8,0,0.34,3.73,0.02,0.25,0.03,0.6,1.06,0,0.07,2.02,1.2,0.09,0,0.06,4.32,0.06,0.83,0.04,0.13,0.28,0.54,0,2.21
California 25th,CA-25,CA,Immigration,Health care,Medicare,Islam,Minimum wage,Abortion,Mental health,Property taxes,Social security,September 11 attacks,0.06,6.86,0.13,1.15,0.07,1.01,0.13,0.07,0.07,0.6,0.41,0,0.92,2.88,1.93,0.07,0.72,2.02,1.15,0.47,0.96,0,0.42,0,0,0.07,0.54,0.61,0.2,0,0.28,0.06,0.2,0.99,0.2,0.78,1.61,0.07,0.34,0.2,0.06,0.07,0,0.82,0.68,1.36,0.2,1.07,12.54,0.21,12.94,0.2,2.78,0.48,0.89,8.68,0,0,0.07,0,0.39,0,0,0.13,0.18,0,1.48,9.65,5.2,0.13,0.13,0.34,7.81,1.45,0.32,0.07,1.09,0.65,0.51,0,0,1.55,2.57,0,0,0.6,0.13,0.91,2.72,2.29,0.07,0,0,0,0.14,5.19,1.03,0,0,0.07,0.07,0.68,0.2,3.12,0.71,0,0.32,4.99,0.27,0.32,0.13,0.52,1.8,0,0.07,2.29,1.21,0.14,0,0,1.7,0.07,0.39,0,0.39,0,0.54,0,0.34
California 26th,CA-26,CA,Health care,Immigration,Medicare,Property taxes,Minimum wage,Islam,Mental health,Social security,Abortion,September 11 attacks,0.06,4.52,0.24,1.07,0.02,0.93,0.08,0.26,0.07,0.55,0.43,0.01,0.98,2.95,3.13,0.06,1.76,2.26,0.94,0.5,0.93,0.06,0.3,0.11,0,0.04,0.58,0.93,0.31,0,0.19,0.14,0.34,0.6,0.34,1.6,1.35,0.02,0.28,0.09,0.13,0.07,0,1.14,1,1.19,0.33,0.99,13.71,0.55,13.7,0.36,2.94,0.29,0.9,6.58,0,0,0.05,0,0.83,0,0.07,0.47,0.37,0,1.49,11.09,6.42,0.15,0.15,0.34,7.14,0.65,0.49,0.16,0.97,0.86,0.55,0.03,0,1.95,2.64,0.01,0.07,0.77,0.16,0.65,2.67,2.81,0.2,0.01,0,0.03,0.1,7.74,1.39,0.01,0,0.02,0.05,0.59,0.28,3.38,1.16,0,0.33,5.17,0.25,0.25,0.04,0.39,2.09,0,0.1,2.76,1.26,0.13,0,0,2.55,0.02,0.45,0.08,0.21,0.11,0.49,0.03,0.73
California 27th,CA-27,CA,Immigration,Health care,Mental health,Property taxes,Minimum wage,Islam,Medicare,Tariff,Planned Parenthood,Gun control,0.48,3.88,0.22,0.64,0,1.34,0.04,0.31,0.06,0.2,0.25,0.01,0.43,2.6,1.91,0.01,2.68,4.36,1.12,0.21,1.17,0.01,0.42,0.05,0,0,0.6,1.01,0.27,0,0.11,0.49,0.09,0.34,0.57,2.08,3.06,0,0.2,0.1,0.34,0.18,0,0.75,1.7,0.94,1.16,5.19,10.8,0.22,16.87,1.11,3.24,0.73,1.33,7.9,0,0.01,0,0,0.58,0.04,0.06,0.33,0.3,0,1.12,7.81,10.36,0.12,0.19,0.62,8.62,0.46,1.04,0.14,0.44,0.37,0.25,0,0,1.63,1.23,0.02,0.01,0.6,0.49,1.1,2.27,5.29,0.04,0.01,0,0,0.5,8.65,1.2,0.03,0,0,0.15,0.77,0.34,3.71,0.92,0,0.76,3.62,0.01,0.16,0.06,0.1,6.13,0,0.05,3.41,0.9,0.14,0,0,1.81,0.09,0.44,0.04,0.56,0.45,1.17,0,0.37
