District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
California 2nd,CA-02,CA,Health care,Immigration,Medicare,Mental health,Property taxes,Social security,Minimum wage,Planned Parenthood,Climate change,Nuclear power,0.26,2.94,0.21,0.37,0.1,1.12,0.12,0.27,0.06,0.11,0.57,0.03,1.6,1.66,2.02,0.11,4.98,1.64,0.78,0.38,0.58,0.1,0.23,0,0,0,0.29,0.97,0.41,0.01,0.24,0.06,0.53,0.19,0.12,2.04,0.6,0.08,0.13,0.11,0.08,0.23,0,1.72,0.46,1.68,0.2,0.43,15.36,0.49,14.21,0.23,3.05,0.33,1.71,2.81,0,0,0,0,1.64,0,0,1.55,0.45,0,1.11,10.82,6.82,0.08,0.18,0.27,5.04,0.36,1.05,0.22,0.64,0.48,0.11,0,0,3.83,1.7,0.08,0.16,0.75,0.08,0.09,2.74,4.99,0.39,0.05,0,0,0.04,6.66,2.21,0,0.01,0,0.27,1.04,0.18,2.83,1.16,0,0.27,6.14,0.09,0.09,0.07,0.22,2.27,0,0.11,1.68,1.26,0.3,0,0,2.79,0.24,0.48,0.08,0.05,0.13,0.34,0,0.53
California 3rd,CA-03,CA,Immigration,Health care,Mental health,Islam,Minimum wage,Abortion,Medicare,Planned Parenthood,Social security,Climate change,0.14,5.78,0.53,0.98,0,1.89,0.09,0.41,0.08,0.09,0.38,0,0.73,2.77,2.34,0.13,3.63,2.25,1.42,0.37,1.98,0.04,0.68,0.02,0.04,0.02,0.17,1.52,0.17,0,0.23,0.26,0.19,0.79,0.46,1.41,1.92,0.08,0.21,0.33,0.27,0.25,0,1.06,1.11,1.78,0.55,0.61,13.46,0.36,17.24,1.11,1.99,0.33,1.39,6.19,0,0.02,0.04,0,1.18,0,0,0.86,0.2,0,1.42,4.86,9.77,0.12,0.11,0.55,5.98,0.25,0.82,0.24,0.48,1.08,0.32,0.04,0,2.27,1.59,0,1.39,1.2,0.58,0.2,1.99,4.7,0.19,0,0.04,0.15,0.12,3.24,1.17,0.08,0,0,0.09,0.99,0.47,2.88,0.89,0,0.67,4.13,0.08,0.18,0.06,0.22,1.23,0,0.08,1.79,1.27,0.15,0,0,3.47,0.3,0.92,0.17,0.08,0.66,0.42,0.06,0.62
California 4th,CA-04,CA,Medicare,Health care,Social security,Mental health,Immigration,Minimum wage,Property taxes,Islam,September 11 attacks,Income tax,0.27,2.82,0.28,0.09,0.01,0.9,0,0.14,0.03,0.05,1.03,0.01,0.48,1.69,1.86,0.12,1.35,1.49,0.5,0.67,0.15,0,0.08,0.06,0,0.01,0.15,2.71,1.15,0,0.07,0.06,0.25,0.56,0.33,1.27,0.42,0,0.13,0.19,0.48,0.09,0,0.86,0.95,1.25,0.22,0.17,10.72,0.61,6.3,0.08,3.04,0.1,0.83,3.85,0,0,0.03,0,1.43,0,0.02,0.24,0.17,0,0.85,11.73,6.76,0.51,0.09,0.39,6.16,0.27,1.07,0.11,0.25,0.31,0.08,0.05,0.01,1.08,1.94,0,0,1.55,0.05,0.13,2.19,1.44,0.11,0,0,0.22,0,4.99,1.68,0.07,0,0,0.23,0.43,0.18,3.69,0.59,0,0.8,8.28,0.01,0.56,0.1,0.03,1.56,0,0.02,1.41,1.3,0.63,0,0,2.59,0.03,0.31,0.04,0.01,0.53,0.1,0,0.53
California 5th,CA-05,CA,Health care,Immigration,Social security,Minimum wage,Medicare,Islam,Mental health,Abortion,Planned Parenthood,Pensions,1.8,4.91,0.1,0.42,0,0.62,0.02,0.12,0.06,0.06,0.11,0,0.95,2.21,1.22,0.64,2.8,2.6,0.78,0.04,0.76,0.02,0.68,0.02,0.05,0.05,0.04,0.85,0.69,0,0.49,0.02,0.37,0.4,0.04,1.41,1.05,0,0.14,0,0.06,0.02,0,1.54,0.18,0.68,0.2,0.76,18.56,1.47,10.94,0.42,2.56,0.22,1.09,6.14,0.04,0.02,0,0,0.96,0,0.02,0.2,0.09,0,0.34,6.46,6.06,0.1,0,0.14,6.88,1.96,0.15,0.56,1.62,0.24,0.35,0,0,1.43,2.27,0,0.12,1.71,0,0.02,3.42,3.8,0.09,0,0,0,0,1.73,1.24,0,0,0,0.51,0.38,0.08,1.51,0.64,0,0.3,9.05,0,0.04,0.07,0.06,0.56,0,0.05,2.54,0.56,0.02,0,0,0.58,0.07,0.04,0.04,0.02,0.08,0.11,0,0.28
California 6th,CA-06,CA,Health care,Immigration,Minimum wage,Mental health,Social security,Medicare,Islam,Abortion,Planned Parenthood,Public transportation,0.3,4.75,0.14,0.86,0.03,1.5,0.03,0.56,0.04,0.14,0.41,0.05,0.36,2.1,3.14,0.04,1.58,2.44,1.21,0.24,2,0.01,0.44,0.02,0.01,0,0.83,1.03,0.26,0,0.21,0.08,0.05,1.04,0.1,1.23,1.2,0.02,0.42,0.41,0.34,0.07,0,0.92,0.76,1.13,0.27,0.28,13.18,0.11,11.86,0.13,2.25,0.09,1.12,5.67,0,0,0.3,0,1.26,0.05,0.01,0.64,0.13,0,1.26,5.8,8.43,0.32,0.09,0.38,8.57,0.14,0.87,0.36,0.34,0.57,0.13,0.01,0,0.84,2.05,0.01,0.03,0.78,0.05,0.34,2.18,4.32,0.05,0,0,0.02,0.01,2.83,3.75,0.01,0.04,0.01,0.02,0.42,0.09,3.07,1.28,0,0.88,6.08,0.03,0.04,0.04,0.14,1.61,0,0.02,1.58,0.91,0.05,0,0.01,1.88,0.02,0.29,0.01,0.34,0.49,0.64,0.01,0.48
California 7th,CA-07,CA,Health care,Immigration,Medicare,Mental health,Social security,Minimum wage,Property taxes,Abortion,Islam,Planned Parenthood,0.14,5.09,0.24,0.87,0.01,1.07,0.07,0.5,0.03,0.17,0.31,0,1.09,1.85,2.19,0.12,2.22,3.3,1.23,0.18,0.57,0.01,0.28,0.03,0.04,0.11,0.21,0.87,0.43,0,0.1,0.07,0.36,0.76,0.22,2.06,1.28,0.05,0.37,0.08,0.19,0.12,0,0.53,0.52,1.56,0.27,0.52,11.45,0.11,10.73,0.43,3.16,0.3,1.12,4.72,0,0,0.01,0,1.1,0.13,0,0.56,0.49,0,1.36,9.02,7.16,0.05,0.04,0.31,6.4,0.27,1.1,0.37,0.55,0.82,0.5,0,0,1.7,1.66,0.03,0.11,1.12,0.18,0.16,2.53,3.64,0.05,0,0.04,0.03,0.05,5.14,1.9,0.06,0,0,0.08,0.66,0.22,3.03,1.41,0,0.67,6.6,0.1,0.26,0.2,0.23,1.46,0,0.01,1.47,1.34,0.12,0,0,2.72,0.03,0.56,0.05,0.17,0.36,0.52,0,0.95
California 8th,CA-08,CA,Health care,Immigration,Minimum wage,Social security,Medicare,Mental health,September 11 attacks,Abortion,Islam,Common core,0.87,5.27,0.82,0.25,0,1.15,0.27,0.29,0,1.03,0.49,0,0.3,2.36,0.74,0,1.69,3.64,0.83,0,0.94,0,0,0,0,0,0,0.99,0.44,0,0,0,0,0.32,0,0.38,1.15,0,0.56,0,0,0,0,0.95,0.63,1.64,0,0.26,14.91,0.29,10.98,0.7,2.2,1.42,1.52,4.51,0,0,0,0,1.45,0,0,0.38,0.41,0,1.13,7.05,6.91,0.16,0.17,0.42,7.86,0.13,1.87,0,0.26,0.39,0.88,0,0,1.28,1.81,0,0,1.07,0.29,0.13,3.38,2.21,0,0,0,0,0,2.91,2.79,0.26,0,0,0,0.76,0,6.69,1.32,0,0.58,7.13,0.16,0,0,0,2.34,0,0.26,2.52,1.49,0,0,0,1.01,0.14,0,0.26,0,0.6,0.14,0,0.76
California 9th,CA-09,CA,Health care,Immigration,Mental health,Property taxes,Minimum wage,Medicare,Islam,Common core,Social security,September 11 attacks,0.25,2.8,0.15,0.26,0,0.92,0,0.26,0,0.38,0,0,0.94,1.86,2.71,0,3.43,4.33,1.21,0,1.5,0,0.28,0,0,0,0.26,0.94,0,0,0.26,0,0,0.26,0.13,1.54,2.71,0.13,0.41,0.13,0.26,0.26,0,0.38,0.13,2.62,0.13,0.53,11.17,0.4,10.66,0.67,2.88,0.26,0.9,4.73,0,0,0.13,0,1.15,0,0,0.13,0.13,0,1.21,4.99,8.17,0,0.27,0.26,5.77,0.13,1.35,0.14,0.39,0.39,0.26,0.13,0,1.41,1.31,0,0,0.76,0.13,0,2.37,2.56,0.13,0,0,0,0,6.42,1.34,0,0,0,0,0.77,0.53,3.48,0.78,0,0.91,3.87,0,0.13,0,0,0.78,0,0,2.03,1.41,0,0,0,1.79,0.27,0.26,0,0.13,0.13,0,0,0.39
California 10th,CA-10,CA,Immigration,Health care,Minimum wage,Mental health,Abortion,Medicare,Social security,Common core,Islam,Property taxes,0.17,6.51,0.29,0.49,0.02,1.59,0.01,0.4,0.05,0.14,0.1,0.03,0.38,2.11,1.53,0.1,2.54,4.5,1.57,0.21,1.8,0,0.74,0.02,0,0,0.46,1.23,0.15,0,0.26,0.17,0.05,0.42,0.23,0.97,1.69,0.15,0.71,0.11,0.26,0.2,0,1.18,1.9,2.82,1.03,1.21,11.18,0.19,15.89,0.45,1.36,0.23,1.34,3.91,0,0.04,0.03,0,0.81,0,0,0.79,0.33,0,1.41,6.25,6.93,0.07,0.06,0.37,7.92,0.15,1.19,0.03,0.72,0.33,0.31,0,0,2.55,1.26,0.03,0.06,0.9,0.06,0.07,1.53,3.1,0.37,0.03,0.02,0.02,0.02,3.17,1.57,0.15,0,0.01,0.01,0.69,0.11,3.12,0.95,0,0.56,5.07,0.1,0.1,0.09,0.11,1.07,0,0.06,1.99,1.26,0.07,0,0,1.26,0.06,0.11,0.14,0.11,0.66,0.12,0,0.36
California 11th,CA-11,CA,Health care,Immigration,Medicare,Property taxes,Social security,Mental health,Islam,Minimum wage,Planned Parenthood,Abortion,0.08,4.13,0.23,0.84,0.01,1.67,0.15,0.31,0.01,0.08,0.39,0.05,1.24,1.8,1.47,0.1,2.99,2.04,0.87,0.32,1.38,0.01,0.26,0.03,0,0,0.18,1.39,0.2,0,0.26,0.11,0.73,0.59,0.13,2.62,0.89,0.02,0.15,0.26,0.34,0.29,0,0.93,0.59,1.74,0.33,0.75,13.74,0.35,12.91,0.61,2.99,0.45,1.95,6.3,0,0.05,0,0.05,1.17,0.07,0.03,0.92,0.18,0,1.69,10.97,6.66,0.15,0.34,0.66,4.88,0.66,0.8,0.28,0.41,1.17,0.48,0.02,0,2.17,2.19,0.04,0.11,1.02,0.11,0.22,3.16,4.15,0.19,0,0,0.01,0.19,7.75,1.11,0.01,0,0,0.19,0.92,0.3,3.19,1.02,0,0.42,7.47,0.1,0.24,0.06,0.22,1.8,0,0.07,2.02,1.19,0.15,0,0,2.49,0.09,0.35,0.26,0.19,0.21,0.09,0,0.37
California 12th,CA-12,CA,Health care,Immigration,Medicare,Property taxes,Mental health,Minimum wage,Social security,Islam,Income tax,Climate change,0.03,3.38,0.18,1.21,0.03,0.83,0.09,0.27,0.15,0.15,0.63,0.01,1.49,2.19,1.31,0.16,3.53,1.26,0.6,0.86,0.92,0.01,0.23,0.08,0,0.01,0.41,0.91,0.22,0,0.15,0.25,0.36,0.5,0.17,3.22,0.91,0.02,0.21,0.24,0.16,0.32,0,1.01,0.5,1.36,0.34,0.44,16.72,0.4,12.28,0.32,3.56,0.28,1.17,3.58,0.02,0.03,0.03,0,1.53,0.02,0.07,0.75,0.31,0,1.72,7.14,6.32,0.06,0.22,0.34,4.51,0.38,0.87,0.26,0.53,1,0.42,0.01,0,1.06,1.76,0.05,0.11,1.03,0.18,0.19,3.22,2.5,0.09,0.01,0.03,0.01,0.06,6.77,3.27,0.03,0,0,0.12,0.94,0.27,2.21,1.59,0,0.28,4.36,0.07,0.13,0.07,0.23,1.91,0,0.04,1.64,1.27,0.26,0,0.02,2.82,0.09,0.76,0.13,0.11,0.2,0.41,0,0.78
California 13th,CA-13,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,Climate change,Property taxes,Social security,Islam,United Nations,0.08,4.24,0.25,1.84,0.1,1.45,0.13,0.43,0.32,0.23,0.8,0.1,1.05,2.51,2.62,0.2,6.48,2.09,0.72,0.56,1.41,0.09,0.47,0.14,0,0.04,0.3,0.92,0.33,0,0.26,0.27,0.41,0.56,0.34,2.86,0.91,0.03,0.26,0.25,0.2,0.34,0,1.16,0.84,2.1,0.6,0.61,16.78,0.68,15.85,0.41,2.81,0.46,1.45,5,0.01,0.06,0.03,0.01,1.3,0.01,0.07,0.9,0.26,0,1.74,8.38,9.12,0.05,0.42,0.18,6.74,0.57,0.78,0.35,0.79,0.7,0.74,0.02,0,2.8,2.33,0.06,0.16,0.9,0.94,0.32,2.84,4.06,0.18,0.03,0.04,0.03,0.34,5.98,2.78,0.01,0.01,0.01,0.18,1.19,0.25,2.79,1.3,0,0.54,5.51,0.16,0.17,0.12,0.27,1.55,0,0.1,2.06,1.41,0.3,0,0.02,4.41,0.15,0.82,0.16,0.17,0.62,0.63,0.02,0.46
California 14th,CA-14,CA,Health care,Immigration,Medicare,Property taxes,Social security,Minimum wage,Mental health,Islam,Income tax,September 11 attacks,0.1,2.65,0.15,1.22,0.02,0.91,0.02,0.47,0.07,0.21,0.32,0.05,1.62,1.71,2.1,0.09,2.85,2.31,0.81,0.62,1.1,0.04,0.39,0.04,0.06,0,0.19,1.14,0.32,0,0.12,0.11,0.28,0.46,0.5,2.04,0.69,0.09,0.33,0.09,0.1,0.22,0,1.27,0.86,1.77,0.37,1.35,16.3,0.32,11.81,0.29,2.88,0.41,1.39,3.17,0,0.04,0.06,0,1.04,0.02,0.06,0.78,0.28,0,2.05,9.19,4.56,0.07,0.23,0.32,4.85,0.45,1.08,0.08,0.68,0.97,0.36,0,0,1.86,1.53,0.03,0.2,0.66,0.15,0.14,2.45,2.29,0.09,0,0,0,0.08,8.62,1.77,0.11,0.02,0,0.18,0.92,0.17,2.86,1.33,0,0.3,5.26,0.02,0.12,0.13,0.11,1.38,0,0.02,1.4,1.31,0.25,0,0.06,2.33,0.26,0.66,0.1,0.13,0.13,0.22,0,0.52
California 15th,CA-15,CA,Immigration,Health care,Property taxes,Medicare,Islam,Mental health,Social security,Minimum wage,Abortion,Capital punishment,0.1,3.7,0.43,1.88,0,1.27,0.06,0.13,0.23,0.14,0.38,0,0.75,3.33,1.22,0.08,1.78,2.64,0.77,0.21,2.33,0,0.28,0.04,0,0,0.1,1.5,0.16,0,0.15,0.14,0.18,1.42,0.14,1.16,0.57,0,0.22,0.1,0.14,0.16,0,1.02,0.45,1.56,0.23,0.83,13.01,0.36,18.6,0.61,2.88,0.19,1.1,5.31,0,0.02,0.1,0,0.62,0,0.02,0.6,0.19,0,1.57,7.7,4.74,0.04,0.27,0.38,4.63,0.08,1.24,0.26,0.45,0.62,0.46,0.06,0,1.73,1.77,0.02,0.1,1.16,0.16,0.02,2.14,1.73,0.06,0,0,0,0.19,9.81,0.64,0.06,0,0.06,0.1,0.51,0.3,2.23,1.5,0,0.56,4.68,0.02,0.06,0,0.14,2.41,0,0,1.86,0.97,0.1,0,0,2.07,0.08,0.19,0.29,0.14,0.29,0.64,0.06,0.36
California 16th,CA-16,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,Planned Parenthood,Social security,Abortion,Common core,Islam,0.05,4.76,0.25,0.8,0.01,2.06,0.08,0.38,0.05,0.32,0.16,0.05,0.38,2.46,2.35,0.11,1.84,3.92,1.22,0.45,2.43,0,0.62,0.01,0.01,0.06,0.23,0.88,0.2,0.01,0.16,0.22,0.13,0.55,0.1,1.05,1.25,0.07,0.34,0.29,0.47,0.19,0,1.56,0.59,1.49,0.45,1,16.59,0.31,14.06,0.6,2.17,0.23,1.38,3.82,0,0.01,0.08,0,1.37,0,0.02,0.56,0.17,0,1.36,8.48,9.21,0.11,0.1,0.25,7.69,0.44,0.7,0.12,1.56,0.78,0.3,0.05,0.01,1.18,1.56,0,0.01,1.19,0.1,0.19,1.71,6.46,0.25,0,0.01,0.02,0.02,2.77,0.6,0.05,0,0,0.04,0.68,0.15,2.9,0.99,0,0.78,5.62,0.03,0.31,0.1,0.41,0.89,0,0.07,1.69,1.32,0.1,0,0,1.86,0.1,0.24,0.11,0.09,0.86,0.31,0.02,0.69
California 17th,CA-17,CA,Immigration,Health care,Property taxes,Medicare,Islam,Social security,Income tax,Minimum wage,Mental health,Abortion,0.06,3.29,0.09,0.86,0.02,0.87,0.09,0.25,0.16,0.12,0.35,0.01,1.38,2.7,1.61,0.07,1.8,1.47,0.62,0.8,1.42,0,0.19,0.01,0,0,0.41,0.74,0.19,0,0.2,0.22,0.32,0.36,0.08,2.38,0.66,0.02,0.2,0.25,0.6,0.16,0,0.68,0.65,1.67,0.38,0.78,10.45,0.43,14.17,0.31,3.86,0.34,1.83,5.43,0,0.06,0.05,0,1.11,0,0.02,0.55,0.49,0,0.85,5.76,3.45,0.12,0.16,0.57,3.67,0.52,1.33,0.23,0.57,0.86,0.37,0,0,1.83,1.35,0.04,0.19,0.6,0.18,0.08,2.3,1.72,0.14,0.02,0.02,0.01,0.06,8.79,1.4,0.02,0,0.02,0.05,0.44,0.18,1.77,1.02,0,0.15,4.14,0.05,0.21,0.06,0.2,2.46,0,0.02,1.62,1.42,0.12,0,0,2.28,0.2,0.38,0.07,0.02,0.38,0.2,0,0.29
California 18th,CA-18,CA,Health care,Immigration,Medicare,Property taxes,Mental health,United Nations,Climate change,Islam,Federal reserve system,Social security,0.38,3.86,0.15,3.2,0.02,1.06,0.08,0.54,0.31,0.3,0.52,0.09,1.77,2.32,1.31,0.38,6.09,2.24,1.36,0.38,1.37,0.04,0.23,0.06,0,0,3.21,1.32,0.35,0,0.05,0.36,0.29,1.09,0.37,3.91,0.82,0.04,0.57,0.18,0.59,0.5,0,1.26,0.71,2.37,0.4,0.7,20.66,0.73,11.38,0.31,3.42,0.62,1.71,4.21,0,0.06,0.04,0,0.85,0,0.12,0.79,0.36,0,2.35,8.26,7.7,0,0.32,0.39,2.43,0.54,1.07,0.37,1.96,1.13,0.33,0.02,0,2.35,2.98,0.16,0.16,0.77,0.85,0.34,1.66,1.76,0.41,0,0.24,0,0.11,8.2,1.68,0.02,0,0.02,0.14,0.68,0.02,1.98,1.03,0,0.33,3.91,0.15,0.11,0.13,0.27,3.54,0,0,2.64,1.18,0.39,0,0.04,6.19,0.1,0.89,0.28,0.14,0.25,0.82,0,0.5
California 19th,CA-19,CA,Immigration,Health care,Property taxes,Minimum wage,Abortion,Islam,Medicare,Mental health,Planned Parenthood,Social security,0.16,5.15,0.39,0.81,0.02,0.88,0.04,0.16,0.04,0.11,0.47,0.01,0.45,2.2,2.55,0.04,1.39,0.84,1.1,0.17,2.34,0.01,0.29,0.03,0,0.01,0.56,1.15,0.27,0,0.08,0.05,0.1,0.41,0.23,1.08,0.55,0.02,0.34,0.1,0.42,0.23,0,0.48,0.44,2.23,0.58,0.63,11.05,0.4,17.62,0.29,2.43,0.58,1.02,4.54,0,0.01,0.02,0,1.52,0.01,0.02,0.72,0.32,0,2.31,4.48,4.33,0.19,0.09,0.27,5.76,0.32,0.87,0.1,0.87,0.51,0.17,0.15,0,1.78,1.94,0.01,0.02,0.78,0.36,0.06,2.12,3.74,0.24,0,0,0.01,0.04,10.21,1.03,0.02,0,0.01,0.05,1.06,0.09,3.09,0.63,0,0.33,3.41,0.03,0.09,0.03,0.08,1.45,0,0.03,1.45,1.03,0.05,0,0,1.63,0.04,0.16,0.04,0.05,0.6,0.31,0,0.26
California 20th,CA-20,CA,Health care,Immigration,United Nations,Medicare,Islam,Terrorism,Mental health,Nuclear power,Property taxes,National Security Agency,0.11,3.67,0.22,0.67,0,1.67,0,0.33,0,0.11,0.23,0,0.35,2.52,1.17,0.23,4.58,2.21,0.23,0.24,0.59,0,0.23,0.11,0,0,1.11,1.39,0,0,0.11,0.12,0.12,0.22,0,2.43,0.81,0,0,0.56,0.11,0.22,0,1.33,0.55,2.25,0.76,0.46,13.84,0.11,13.03,0.57,4.12,0.57,5.18,9.01,0,0.67,0,0,1.65,0,0,0.88,1.22,0,0.92,9.68,6.14,0.11,0.59,0.34,3.84,1.03,1.86,2.71,5.2,4.93,0.23,0,0,6.06,2.25,0.22,0,1.42,0.33,0.11,2.72,4.94,0,0,0,0,0,5.29,2.64,0.11,0,0,0,0.55,0.67,3.54,2.23,0,0.23,4.35,0.11,0.22,0.23,0.81,2.02,0,0.11,8.68,1.32,0,0,0,10.26,0.11,0.33,0.68,0.23,0.11,0.35,0,0.22
California 21st,CA-21,CA,Immigration,Health care,Mental health,Medicare,Minimum wage,Common core,Abortion,Social security,Planned Parenthood,Public transportation,0.34,5.4,0.35,1.04,0,1.75,0,0,0,0,0,0,0,1.44,1.1,0.71,1.77,6.21,0.72,0,1.1,0,0.38,0,0,0,0.35,3.63,0.37,0,0,0,0,1.05,0,0.69,0.74,0,0.36,0.35,0,0.7,0,2.08,0.35,0.35,1.02,1.07,16.35,0,18.72,1.43,2.22,0,1.39,3.11,0,0,0,0,0.35,0,0.35,0,0.74,0,0.72,6.93,11.22,0.71,0,0.71,6.75,0.36,0.74,0,1.79,0,1.07,0,0,0.69,1.42,0,0,0.69,0,0,1.42,4.15,1.81,0,0,0,0,1.74,3.96,0.35,0,0,0,0.35,0,3.47,0.7,0,0.71,5.39,0,0,0,0.36,3.19,0,0,1.72,2.08,0.37,0,0,1.38,0,0,0.35,0.71,0.35,0,0,1.74
California 22nd,CA-22,CA,Health care,Immigration,Mental health,Minimum wage,Medicare,Capital punishment,Social security,Islam,Abortion,Common core,0.1,4.44,0.05,0.83,0,2.61,0.06,0.47,0,0.64,0.11,0.06,0.38,6.46,2.76,0.42,1.29,4.11,0.93,0.33,2.82,0,0.56,0,0,0,0.16,0.97,0.16,0,0.11,0,0,0.84,0,1.2,1.47,0,0.49,0.21,0.11,0.1,0,0.52,0.57,0.74,0.46,0.7,25.18,0.37,11.6,0.32,2.16,0.16,0.73,5.13,0,0,0,0,1.03,0.05,0,0.26,0.15,0,1.25,8.82,10.41,0.05,0,0.16,9,0,0.72,0.06,1.95,0.79,0.43,0,0,0.78,1.59,0,0,1.44,0.05,0.21,1.07,3.42,0.16,0.05,0,0,0,2.55,0.87,0,0,0,0,0.63,0.15,2.66,1.21,0,0.91,5.56,0,3.15,0.05,0.33,1.49,0,0.11,1.7,0.83,0.06,0,0,1.56,0,0.21,0.05,0.05,1.36,0.06,0,0.26
California 23rd,CA-23,CA,Health care,Immigration,Minimum wage,Mental health,Medicare,Islam,Social security,Abortion,Planned Parenthood,Common core,0.03,4.99,0.11,0.73,0,1.77,0.08,0.35,0.03,0.1,0.15,0,0.45,1.9,0.82,0.12,1.01,3.92,1.55,0.19,2.15,0.01,0.3,0.03,0.02,0.03,0.22,0.77,0.2,0,0.25,0.03,0.06,0.58,0.06,0.85,1.73,0,0.46,0.09,0.42,0.09,0,0.53,0.37,0.75,0.17,0.55,14.9,0.47,14.68,0.49,2.02,0.24,1.2,6.62,0,0.03,0.09,0,0.91,0,0.07,0.35,0.29,0,1.22,6.95,7.12,0.04,0.05,0.27,7.63,0.56,0.96,0.44,1.64,0.73,0.38,0.03,0,1.3,1.1,0.01,0.01,1.05,0.19,0.25,1.22,4.07,0.11,0,0,0.13,0.06,2.28,1.1,0.02,0.01,0.01,0.03,0.55,0.12,2.71,1.25,0,0.53,5,0.17,0.13,0.09,0.02,0.93,0,0.04,1.47,1.44,0.06,0,0.01,1.54,0.11,0.15,0.06,0.04,0.55,0.24,0,0.5
California 24th,CA-24,CA,Immigration,Mental health,Health care,Planned Parenthood,Medicare,Minimum wage,Climate change,Abortion,Property taxes,Social security,0.13,4.75,0.06,0.76,0.07,3.65,0.11,0.42,0.07,0.22,0.25,0.01,1,2.06,1.2,0.25,4.95,2.16,1.07,0.56,1.57,0.08,0.24,0.3,0,0,0.34,0.76,0.12,0,0.09,0.12,0.41,0.58,0.28,1.17,0.33,0.02,0.24,0.26,0.07,0.37,0,1.46,0.74,1.99,0.13,0.42,8.12,1.1,12.28,0.59,2.96,0.3,1.35,3.63,0,0.02,0,0,1.47,0.02,0.13,0.6,0.54,0,1.35,6.72,8.94,0,0.35,0.34,6.36,0.78,0.98,0.04,0.77,0.56,0.8,0,0,2.37,1.14,0.14,0.25,0.96,0.38,0.32,2.09,7.25,0.16,0,0.01,0.02,0.08,4.51,1.21,0.02,0,0.01,0.03,1.4,0.23,2.62,0.95,0,0.49,4.09,0.1,0.27,0.02,0.22,0.93,0,0.02,1.73,1,0.1,0,0,2.83,0.13,0.72,0.02,0.29,0.64,0.23,0.01,1.51
California 25th,CA-25,CA,Immigration,Health care,Medicare,Minimum wage,Mental health,Islam,Property taxes,Common core,Abortion,Social security,0.28,3.88,0,0.55,0,0.86,0,0.42,0,0.4,0.14,0,0.72,1.56,2.17,0,1.42,4.18,0.57,0.3,2.62,0,0.73,0,0,0,0.55,2.43,0.29,0,0,0,0,0.41,0,1.23,1.44,0,0.14,0.28,0.28,0.14,0,1.09,0,1.25,0.4,0.55,9.96,0.42,15.8,0.29,3.07,0.14,2.32,5.58,0,0,0,0,0.41,0,0,0.68,0.28,0,0.86,7.77,5.95,0,0.15,0.28,7.41,0,0.86,0.29,0.56,0.14,0.42,0,0,2.19,1.4,0,0,1.35,0,0,3.08,2.86,0.14,0,0.14,0,0,4.52,0.71,0,0,0,0.29,0.82,0,2.34,0.69,0,0.56,3.67,0,0.41,0.14,0.29,1.4,0,0,1.75,1.37,0,0,0,1.23,0,0,0.29,0,0.69,0.3,0,0.55
