District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
California 2nd,CA-02,CA,September 11 attacks,Health care,Medicare,Immigration,Mental health,Minimum wage,Climate change,Social security,Property taxes,Planned Parenthood,0.2,1.25,0.05,0.12,0.02,0.5,0.02,0.14,0.06,0.06,0.12,0,0.65,0.86,0.89,0.01,2.02,0.64,0.4,0.35,0.87,0.01,0.05,0.02,0,0.06,0.32,0.41,0.02,0,0.11,0.07,0.19,0.1,0.02,0.62,0.33,0.01,0.04,0.07,0.14,0.11,0,0.56,0.14,0.91,0.13,0.2,5.39,0.17,3.23,0.06,1.01,0.12,0.38,0.82,0,0.01,0,0,0.28,0,0.02,0.4,0.13,0,0.39,3.51,3.05,0.01,0.04,0.08,2.16,0.22,0.3,0.03,0.33,0.27,0.22,0,0,0.95,0.54,0.05,0.01,0.33,0.11,0.2,1.18,1.68,0.01,0.01,0,0.01,0.02,1.78,1.18,0,0,0.01,0.02,0.2,0.05,19.56,0.29,0,0.12,1.92,0.02,0.01,0.02,0.16,1.02,0,0,1.28,0.3,0.01,0,0.02,1.32,0,0.08,0,0.07,0.08,0.15,0,0.25
California 3rd,CA-03,CA,September 11 attacks,Health care,Immigration,Mental health,Minimum wage,Medicare,Planned Parenthood,Social security,Abortion,Terrorism,0.08,1.6,0.05,0.27,0,0.75,0,0.04,0.03,0.21,0.04,0,0.21,0.72,1.04,0.01,0.84,1.25,0.49,0.17,0.87,0,0.24,0.02,0.02,0.03,0.07,0.28,0.03,0,0.08,0.02,0.03,0.23,0.05,0.33,1.05,0,0.28,0.12,0.21,0.15,0,0.35,0.2,0.42,0.22,0.13,6.1,0.22,4.09,0.13,0.93,0.08,0.45,1.27,0,0.01,0,0,0.31,0,0,0.22,0.05,0,0.58,2.32,3.56,0.03,0.1,0.2,2.48,0.17,0.28,0.04,0.29,0.36,0.15,0.01,0.02,0.43,0.53,0.03,0.07,0.51,0.03,0.11,1.03,1.64,0.01,0,0.01,0,0.04,0.94,0.64,0.01,0.01,0,0.04,0.25,0.03,22.56,0.46,0,0.15,1.63,0.02,0.04,0.02,0.19,0.99,0,0.03,1.39,0.57,0.08,0,0.01,1.18,0.04,0.08,0.08,0.07,0.19,0.18,0,0.28
California 4th,CA-04,CA,September 11 attacks,Health care,Medicare,Terrorism,Social security,Property taxes,Immigration,Minimum wage,Islam,Mental health,0.15,1.31,0.03,0.26,0,0.48,0.09,0.02,0.01,0.25,0.06,0,0.27,0.84,0.94,0.02,0.62,1.41,0.25,0.51,0.32,0,0,0,0.01,0,0.25,0.42,0,0,0.01,0.01,0.08,0.09,0.11,0.51,0.76,0.01,0.14,0.11,0.1,0.02,0,0.54,0.44,0.5,0.06,0.19,5.05,0.04,2.18,0.02,1.68,0.16,0.28,1.97,0,0.01,0.01,0,0.25,0,0.01,0.31,0.29,0,0.77,3.76,1.88,0.1,0.15,0.26,2.1,0.08,0.73,0.25,0.19,0.09,0.2,0,0,1.28,0.25,0.02,0,0.38,0.05,0.14,1.45,0.87,0.2,0.01,0,0.01,0.01,2.35,0.37,0,0,0,0.01,0.11,0.01,20.71,0.68,0,0.22,2.54,0.01,0.02,0.06,0.12,0.63,0,0.01,3.01,0.42,0.06,0,0,0.35,0.1,0,0,0.11,0.22,0.04,0,0.57
California 5th,CA-05,CA,September 11 attacks,Health care,Immigration,Medicare,Mental health,Minimum wage,Property taxes,Social security,Islam,Planned Parenthood,0.1,1.18,0.05,0.13,0.03,0.35,0.03,0.06,0.01,0.11,0.06,0,0.43,0.56,0.92,0.01,0.93,0.84,0.8,0.16,0.48,0,0.13,0,0,0.01,0.05,0.33,0.04,0.01,0.05,0.04,0.14,0.16,0.09,0.58,0.51,0.01,0.22,0.09,0.06,0.08,0,0.46,0.06,0.66,0.09,0.21,6.22,0.19,4.06,0.13,1.01,0.21,0.38,1.4,0.03,0.03,0.01,0,0.29,0,0.01,0.19,0.08,0,0.45,2.74,2.38,0,0.06,0.11,1.93,0.19,0.36,0.07,0.15,0.38,0.21,0,0,1,0.49,0,0.09,0.42,0.09,0.06,1.18,1.28,0.04,0,0,0.01,0.03,1.91,0.74,0.02,0,0,0.02,0.25,0.03,18.94,0.4,0,0.11,1.74,0.03,0.01,0.02,0.18,0.93,0,0.01,0.82,0.49,0.02,0,0.01,0.71,0.02,0.08,0.02,0.1,0.08,0.12,0,0.09
California 6th,CA-06,CA,September 11 attacks,Health care,Immigration,Mental health,Minimum wage,Medicare,Planned Parenthood,Social security,Abortion,Pensions,0.04,1.53,0.02,0.12,0,0.64,0.01,0.05,0.01,0.2,0.07,0,0.36,0.52,0.88,0.02,0.49,1.14,0.47,0.15,0.49,0.01,0.09,0.01,0,0.01,0.05,0.32,0.01,0,0.11,0.71,0.02,0.36,0.04,0.31,0.52,0,0.21,0.1,0.04,0.1,0,0.27,0.09,0.32,0.11,0.14,4.8,0.07,4.27,0.16,0.91,0.19,0.61,1.26,0,0,0.05,0,0.28,0,0.01,0.23,0.15,0,0.62,1.92,3.76,0.01,0.04,0.1,2.78,0.23,0.32,0.06,0.26,0.3,0.18,0,0,0.72,0.4,0.01,0.02,0.4,0.02,0.04,1.43,1.85,0.02,0.01,0,0,0.02,1.1,1.03,0.02,0,0.01,0.01,0.32,0.01,17.45,0.43,0,0.37,1.81,0.01,0.06,0.02,0.06,0.73,0,0,0.87,0.52,0.06,0,0,0.58,0.02,0.04,0.01,0.03,0.23,0.14,0,0.19
California 7th,CA-07,CA,September 11 attacks,Health care,Mental health,Medicare,Income tax,Immigration,Social security,Minimum wage,Public transportation,Planned Parenthood,0.1,1.17,0,0.13,0.01,1.02,0.07,0,0.01,0.14,0.06,0.01,0.47,0.72,1.19,0,0.77,1.57,0.44,0.62,0.14,0.05,0.2,0,0,0.03,0.07,0.23,0.01,0,0.05,0.07,0.01,0.42,0.07,0.41,0.38,0,0.22,0.05,0.06,0.05,0,0.31,0.06,0.38,0.1,0.13,4.44,0.1,3.01,0.11,3.23,0.22,0.61,1.29,0,0,0,0,0.18,0,0.09,0.04,0.15,0,0.61,3.29,3.3,0,0.06,0.1,2.38,0.12,0.34,0.21,0.12,0.16,0.16,0,0,1.17,0.64,0,0.02,0.56,0.03,0.14,1.47,1.61,0.07,0,0,0.01,0.11,1.51,2.33,0.01,0,0.03,0,0.12,0.01,20.69,0.94,0,0.39,2.73,0,0.07,0.01,0.22,1.46,0,0,1.08,0.38,0.05,0,0,1.02,0.11,0.03,0.02,0.06,0.26,0.08,0.05,0.29
California 8th,CA-08,CA,September 11 attacks,Health care,Mental health,Minimum wage,Immigration,Medicare,Islam,Terrorism,Social security,Abortion,0.2,1.38,0.04,0.19,0,0.4,0.12,0.03,0,0.05,0,0,0.12,0.78,0.51,0.02,0.38,0.99,0.65,0.05,0.2,0,0.04,0,0.02,0,0.18,0.11,0.01,0,0.07,0.01,0.03,0.22,0.01,0.19,0.37,0.06,0.2,0,0.1,0.06,0,0.06,0.2,0.54,0.01,0.42,3.57,0.06,2.24,0.14,0.8,0.49,0.75,1.55,0,0,0.02,0,0.49,0,0,0.14,0.16,0,0.45,1.73,2.81,0.09,0.04,0.38,2.44,0,0.32,0.07,0.27,0.44,0.07,0,0,0.82,0.47,0,0.07,0.38,0,0.12,0.77,0.96,0.03,0.02,0,0.02,0,1.05,0.81,0.07,0,0.07,0,0.23,0.01,23.56,0.32,0,0.23,1.41,0.01,0.01,0.02,0.05,0.67,0,0.04,1.42,0.55,0,0,0,0.69,0,0,0.03,0.2,0.09,0.08,0.02,0.11
California 9th,CA-09,CA,September 11 attacks,Health care,Immigration,Mental health,Islam,Minimum wage,Medicare,Property taxes,Planned Parenthood,Social security,0.04,1.76,0.05,0.09,0,0.59,0.01,0.12,0.04,0.05,0.02,0,0.25,0.83,0.7,0,0.56,1.34,0.44,0.22,0.46,0,0.06,0,0,0.01,0.12,0.19,0,0,0.22,0.03,0.08,0.14,0.04,0.5,0.82,0,0.13,0.03,0.08,0.05,0,0.33,0.28,0.47,0.16,0.3,5.61,0.16,4.15,0.12,0.86,0.1,0.51,2.74,0,0,0.06,0,0.11,0,0,0.15,0.08,0,0.47,2.32,2.86,0,0.04,0.12,2.47,0.2,0.23,0.06,0.26,0.33,0.12,0,0,0.48,0.44,0.01,0.02,0.43,0.07,0.03,0.89,1.96,0.04,0,0,0,0,1.97,0.55,0,0.02,0.01,0,0.21,0.02,22.99,0.36,0,0.22,1.84,0.02,0.07,0.04,0.06,0.76,0,0.02,1.08,0.63,0.01,0,0,0.6,0.02,0.06,0.04,0.08,0.1,0.04,0,0.22
California 10th,CA-10,CA,September 11 attacks,Health care,Immigration,Mental health,Hydraulic fracturing,Minimum wage,Islam,Abortion,Income tax,Medicare,0.21,1.92,0.03,0.1,0,0.73,0.01,0.05,0.03,0.11,0.02,0,0.16,0.64,0.74,0,0.22,1.05,0.63,0.1,0.48,0,0.03,0.01,0,0.01,0.09,0.25,0.07,0,0.14,0.02,0.01,0.17,0.01,0.35,0.47,0.06,0.17,0.06,0.29,0.09,0,0.26,0.09,0.37,0.2,0.14,3.97,2.22,3.89,0.23,1.72,0.43,0.55,1.95,0,0.01,0,0,0.33,0,0.01,0.09,0.19,0,0.43,1.66,2.43,0.01,0.03,0.18,2.22,0.32,0.18,0.03,0.22,0.08,0.12,0,0,1.12,0.26,0,0.01,0.48,0.01,0.02,0.81,0.96,0.03,0,0,0,0,0.58,0.33,0,0,0.01,0.01,0.23,0.01,27.65,0.28,0,0.28,1.28,0.19,0.4,0.02,0.18,0.55,0,0,1.6,0.51,0.05,0,0.01,0.63,0.02,0.05,0.04,0.21,0.19,0.03,0.12,0.1
California 11th,CA-11,CA,September 11 attacks,Health care,Immigration,Minimum wage,Medicare,Mental health,Property taxes,Planned Parenthood,Social security,Islam,0.03,1.54,0.05,0.19,0,0.58,0.01,0.08,0.04,0.06,0.05,0,0.52,0.73,1,0.01,0.94,1.29,0.69,0.28,0.59,0,0.08,0.02,0,0,0.17,0.2,0.02,0,0.06,0.05,0.1,0.31,0.05,0.65,0.39,0.01,0.22,0.07,0.09,0.1,0,0.29,0.06,0.67,0.08,0.24,6.34,0.16,4.33,0.19,1.22,0.18,0.44,1.77,0,0.01,0.02,0,0.24,0.01,0.01,0.13,0.06,0,0.66,2.97,2.75,0.02,0.07,0.11,3.02,0.23,0.26,0.06,0.24,0.27,0.25,0.01,0,0.61,0.68,0,0.04,0.47,0.05,0.08,1.17,2.18,0.04,0,0,0,0.01,2.45,0.54,0.01,0,0,0.03,0.23,0.04,20.88,0.4,0,0.14,2.03,0.03,0.03,0.04,0.12,1.3,0,0.01,0.84,0.4,0.02,0,0,0.79,0.03,0.13,0.02,0.06,0.18,0.14,0.01,0.19
California 12th,CA-12,CA,September 11 attacks,Health care,Immigration,Medicare,Mental health,Property taxes,Climate change,Minimum wage,Tariff,Income tax,0.01,1.49,0.07,0.19,0.01,0.32,0.02,0.07,0.1,0.05,0.16,0.01,0.79,0.72,0.51,0.03,2.16,0.54,0.33,0.5,0.38,0.03,0.06,0.02,0,0.01,0.16,0.15,0.01,0,0.06,0.08,0.12,0.19,0.07,1.44,0.25,0.01,0.1,0.13,0.07,0.1,0,0.4,0.11,0.69,0.08,0.17,6.87,0.23,4.1,0.13,1.53,0.18,0.44,1.28,0,0.02,0.01,0,0.36,0,0.01,0.29,0.12,0,0.69,2.6,2.38,0.01,0.07,0.13,1.88,0.35,0.35,0.12,0.28,0.38,0.22,0,0,0.61,0.69,0.02,0.05,0.41,0.21,0.07,1.34,1.23,0.02,0.01,0.02,0,0.04,2.25,1.5,0.02,0,0.01,0.05,0.29,0.16,14.24,0.62,0,0.09,1.41,0.01,0.06,0.05,0.1,1.75,0,0.01,0.77,0.46,0.09,0,0.01,1.25,0.02,0.13,0.03,0.08,0.1,0.18,0,0.3
California 13th,CA-13,CA,September 11 attacks,Health care,Immigration,Minimum wage,Mental health,Medicare,Property taxes,Tariff,Abortion,Planned Parenthood,0.05,1.69,0.03,0.24,0.02,0.47,0.02,0.08,0.09,0.08,0.13,0.01,0.52,0.66,0.96,0.02,1.44,1,0.29,0.34,0.55,0.02,0.13,0.04,0,0.01,0.17,0.28,0.04,0,0.07,0.07,0.08,0.15,0.13,1.01,0.25,0.01,0.09,0.11,0.03,0.15,0,0.41,0.1,0.61,0.11,0.17,6.22,0.22,5.24,0.17,1.27,0.23,0.42,1.42,0.01,0.03,0,0,0.38,0.01,0.01,0.27,0.17,0,0.61,2.39,2.78,0.02,0.07,0.1,3.07,0.29,0.23,0.08,0.34,0.25,0.33,0,0,0.78,0.61,0.01,0.04,0.41,0.16,0.05,1.09,1.67,0.03,0,0,0,0.03,1.95,0.86,0,0.01,0.04,0.05,0.27,0.09,13.81,0.52,0,0.11,1.51,0.02,0.05,0.03,0.09,1.91,0,0,0.77,0.4,0.1,0,0,1.05,0.04,0.21,0.01,0.08,0.1,0.18,0,0.21
California 14th,CA-14,CA,September 11 attacks,Health care,Immigration,Medicare,Minimum wage,Tariff,Property taxes,Mental health,Social security,Income tax,0.04,1.37,0.02,0.24,0,0.38,0.01,0.08,0.03,0.1,0.1,0,0.67,0.66,0.49,0.03,0.9,0.92,0.33,0.35,0.65,0,0.05,0,0.01,0.01,0.2,0.24,0.01,0,0.01,0.04,0.08,0.29,0.05,0.78,0.27,0.03,0.13,0.1,0.05,0.06,0,0.56,0.13,0.57,0.06,0.16,5.79,0.27,4.07,0.13,1.46,0.17,0.49,1.23,0.01,0.02,0.01,0,0.27,0.01,0.01,0.16,0.1,0,0.79,2.31,1.86,0.01,0.07,0.16,2.28,0.42,0.3,0.04,0.2,0.39,0.21,0.01,0,0.44,0.63,0.02,0.05,0.37,0.08,0.13,1.14,1.17,0.04,0,0.03,0,0.01,2.12,1,0.06,0,0.01,0.05,0.28,0.04,17.02,0.44,0,0.13,1.65,0.01,0.07,0.03,0.07,2.19,0,0.01,0.86,0.39,0.12,0,0,1.02,0.01,0.08,0.02,0.09,0.11,0.09,0,0.12
California 15th,CA-15,CA,September 11 attacks,Health care,Immigration,Property taxes,Medicare,Islam,Mental health,Minimum wage,Tariff,Social security,0.02,1.4,0.07,0.25,0.03,0.51,0.02,0.08,0.05,0.05,0.07,0.01,0.62,0.76,0.55,0.02,0.82,1.15,0.5,0.38,0.5,0.03,0.08,0.02,0.02,0,0.16,0.3,0,0,0.08,0.04,0.05,0.19,0.07,0.72,0.57,0.03,0.13,0.08,0.13,0.03,0,0.53,0.15,0.76,0.1,0.29,6.3,0.17,4.74,0.27,1.31,0.1,0.35,2.32,0.01,0.01,0.01,0,0.33,0.01,0.01,0.23,0.22,0,0.51,2.64,2.11,0.02,0.05,0.06,2.02,0.35,0.29,0.1,0.22,0.27,0.18,0.02,0.01,0.97,0.59,0.01,0.04,0.51,0.09,0.11,1.24,1.05,0.05,0.01,0.01,0,0.08,2.97,0.53,0.04,0,0.01,0,0.24,0.1,18.86,0.49,0,0.14,1.65,0.04,0.06,0.04,0.08,1.93,0,0,0.96,0.45,0.16,0,0.01,1.11,0.04,0.08,0.02,0.11,0.11,0.15,0.01,0.24
California 16th,CA-16,CA,September 11 attacks,Immigration,Islam,Health care,Minimum wage,Terrorism,Mental health,First amendment,Common core,Planned Parenthood,0.44,1.42,0.02,0.53,0.01,0.43,0.01,0.01,0.02,0.06,0.02,0.01,0.12,0.98,0.77,0.03,0.19,2.23,0.38,0.06,1.4,0,0.08,0.01,0,0,0.04,0.24,0.01,0,0.04,0.06,0.03,0.28,0.02,0.17,2.35,0,0.07,0.04,0.07,0.03,0,0.85,0.05,0.43,0.04,0.11,4.94,0.05,9.72,0.79,0.7,0.05,0.62,5.88,0,0,0,0,0.19,0,0,0.09,0.05,0,0.37,1.44,3.01,0.02,0.02,0.08,3.34,0.17,0.37,0.03,0.35,0.12,0.12,0,0,0.69,0.23,0,0.01,0.63,0.01,0.04,0.84,1.67,0.03,0,0,0,0.02,0.43,0.52,0.01,0,0.01,0.02,0.27,0.02,35.28,0.24,0,0.18,1,0,0.02,0.02,0.04,0.92,0,0.01,3.2,0.33,0.03,0,0,1.02,0.01,0.04,0.01,0.03,0.32,0.03,0,0.16
California 17th,CA-17,CA,September 11 attacks,Health care,Immigration,Tariff,Property taxes,Medicare,Islam,Minimum wage,Social security,Income tax,0.06,1.29,0.05,0.22,0.01,0.36,0.03,0.02,0.03,0.03,0.06,0,0.85,0.69,0.51,0.03,0.66,1.13,0.42,0.33,0.59,0,0.07,0.02,0,0,0.13,0.21,0.02,0,0.08,0.02,0.19,0.19,0.08,0.81,0.26,0,0.14,0.21,0.11,0.09,0,0.32,0.09,0.52,0.04,0.2,5.84,0.08,4.12,0.11,1.66,0.17,0.46,1.95,0,0.02,0.01,0,0.22,0.01,0.01,0.17,0.15,0,0.46,2.19,1.6,0.02,0.04,0.11,1.9,0.67,0.23,0.08,0.21,0.31,0.24,0,0.01,0.86,0.51,0.02,0.06,0.49,0.06,0.05,1.62,0.67,0.04,0,0.02,0,0.02,3.27,0.53,0.01,0.01,0.01,0.02,0.22,0.01,15.91,0.38,0,0.08,1.7,0.02,0.1,0.03,0.1,3.6,0,0.01,0.88,0.48,0.12,0,0.01,1.28,0.04,0.04,0.04,0.05,0.09,0.13,0,0.11
California 18th,CA-18,CA,September 11 attacks,Health care,Immigration,Medicare,Mental health,Property taxes,Tariff,Income tax,Abortion,Minimum wage,0.08,1.59,0.09,0.31,0.01,0.23,0.02,0.11,0.13,0.19,0.14,0.01,1.04,1.12,0.47,0.06,1.15,1.16,0.22,0.5,0.32,0,0.06,0.02,0,0,0.22,0.12,0.17,0,0.09,0.06,0.26,0.11,0.1,0.78,0.53,0,0.13,0.09,0.15,0.07,0,0.35,0.27,0.42,0.07,0.32,7.83,0.12,3.77,0.13,1.63,0.2,0.45,1.36,0,0.01,0.02,0,0.23,0,0.05,0.18,0.23,0,0.59,2.79,2.67,0.01,0.27,0.04,1.37,0.42,0.53,0.17,0.34,0.54,0.22,0,0.01,0.73,0.69,0.04,0.07,0.41,0.19,0.04,1.13,1.25,0.02,0,0.08,0,0.05,2.54,0.62,0,0,0.02,0.21,0.24,0.04,16.1,0.38,0,0.14,1.35,0.05,0.09,0.03,0.24,2.36,0,0.05,1.03,0.6,0.03,0,0,0.95,0.04,0.2,0.04,0.04,0.08,0.14,0.02,0.19
California 19th,CA-19,CA,September 11 attacks,Health care,Immigration,Minimum wage,Mental health,Medicare,Tariff,Planned Parenthood,Property taxes,Abortion,0.02,1.46,0.05,0.21,0.02,0.39,0.02,0.06,0.03,0.1,0.06,0,0.43,0.65,0.61,0.03,0.75,0.72,0.41,0.26,0.67,0.01,0.09,0.02,0.01,0,0.14,0.22,0.02,0,0.07,0.04,0.08,0.2,0.07,0.49,0.38,0.01,0.18,0.07,0.1,0.04,0,0.33,0.07,0.44,0.07,0.29,4.33,0.15,3.72,0.13,1.12,0.14,0.41,1.22,0,0,0.01,0,0.35,0,0.02,0.16,0.16,0,0.47,1.76,2.09,0.02,0.08,0.11,2.6,0.33,0.28,0.07,0.21,0.32,0.16,0,0,0.61,0.42,0.02,0.03,0.33,0.05,0.1,0.83,1.54,0.04,0.01,0.01,0,0.02,1.52,0.66,0.02,0,0.02,0.04,0.26,0.04,18.03,0.37,0,0.11,1.38,0.01,0.06,0.04,0.13,1.68,0,0.01,0.77,0.39,0.06,0,0,0.68,0.03,0.06,0.04,0.06,0.12,0.11,0,0.21
California 20th,CA-20,CA,September 11 attacks,Health care,Immigration,Mental health,Medicare,Planned Parenthood,Minimum wage,Common core,Abortion,Terrorism,0.14,1.81,0.14,0.13,0.06,0.69,0.02,0.04,0.13,0.04,0.08,0.03,0.31,1.07,0.85,0.08,1.16,1.84,0.43,0.29,0.47,0.08,0.32,0.03,0,0.01,0.18,0.26,0.01,0,0.1,0.1,0.05,0.24,0.13,0.69,0.46,0,0.14,0.11,0.07,0.06,0,0.24,0.14,0.66,0.15,0.2,5.16,0.25,4.5,0.24,0.98,0.23,0.72,1.37,0,0.07,0.01,0,0.52,0,0.03,0.21,0.17,0,0.44,2.22,2.94,0.02,0.12,0.18,2.01,0.31,0.34,0.22,0.92,0.54,0.41,0.01,0.01,0.73,0.37,0.01,0.04,0.43,0.1,0.14,1.08,2.1,0.03,0.03,0,0.01,0.03,1.21,0.56,0.02,0,0,0.04,0.33,0.02,21.12,0.34,0,0.17,1.33,0.01,0.07,0.1,0.27,1.17,0,0,1.76,0.55,0.02,0,0,1.57,0.01,0.08,0.01,0.13,0.3,0.31,0.01,0.28
California 21st,CA-21,CA,September 11 attacks,Health care,Immigration,Minimum wage,Common core,DACA,Mental health,Nuclear power,Islam,Terrorism,0.47,1.3,0.06,0.15,0.07,0.64,0,0,0,0.07,0,0,0.06,1.06,0.44,0,0.19,2.69,0.75,0,2.68,0,0.28,0,0,0,0.21,0.21,0,0,0.08,0,0,0.48,0,0.27,0.6,0,0.14,0,0.06,0,0,0.41,0.07,0.19,0,0.58,7.03,0,4.39,0.37,0.38,0.42,0.39,1.98,0,0,0.07,0,0.08,0,0.07,0.13,0.06,0,0.48,0.65,2.35,0,0.06,0.06,2.81,0,0.21,0,0.76,0.06,0.08,0,0,2.08,0.45,0,0,0.46,0,0.08,0.77,1.56,0.23,0,0,0,0,0.37,0.19,0,0,0,0.08,0.25,0,57.69,0.52,0,0.4,0.72,0.11,0,0.31,0.06,0.42,0,0,1.97,0.62,0,0,0,1.42,0,0.08,0.23,0,0.36,0.08,0,0.13
California 22nd,CA-22,CA,September 11 attacks,Health care,Mental health,Immigration,Minimum wage,Medicare,Common core,Planned Parenthood,Social security,Abortion,0.02,1.58,0.08,0.09,0,0.67,0,0.21,0.01,0.12,0.13,0,0.17,0.78,0.9,0,0.44,1.75,0.38,0.15,0.84,0.01,0.1,0.01,0,0.01,0.14,0.25,0.01,0,0.09,0.03,0.04,0.27,0.01,0.33,1.4,0,0.2,0.03,0.18,0.04,0,0.58,0.1,0.31,0.06,0.17,8.08,0.27,3.26,0.16,0.84,0.17,0.31,1.44,0.01,0,0.11,0,0.29,0,0,0.16,0.1,0,0.44,2.81,3.39,0.03,0.07,0.16,3.02,0.16,0.2,0.03,0.79,0.18,0.59,0,0,0.95,0.46,0.01,0,0.32,0.08,0.07,1.08,1.64,0.05,0.01,0,0,0.04,0.77,0.29,0.04,0,0.01,0.06,0.16,0.06,24.23,0.38,0,0.21,1.6,0,0.08,0.08,0.12,0.64,0,0.01,1.18,0.38,0.04,0,0,0.45,0.04,0.1,0.06,0.04,0.24,0.08,0,0.26
California 23rd,CA-23,CA,September 11 attacks,Health care,Immigration,Mental health,Minimum wage,Medicare,Common core,Planned Parenthood,Abortion,Body worn video,0.01,1.82,0.03,0.17,0.01,0.58,0.01,0.02,0.01,1.69,0.1,0.01,0.19,0.58,0.41,0.03,0.21,2.28,0.5,0.15,0.99,0,0.15,0.03,0,0,0.13,0.27,0.03,0,0.07,0.03,0.03,0.15,0.07,0.26,0.48,0.02,0.18,0.03,0.11,0.08,0,0.29,0.03,0.28,0.07,0.22,5.91,0.21,3.37,0.12,0.77,0.09,0.34,1.13,0,0,0.04,0.01,0.2,0,0.02,0.09,0.13,0,0.55,2.33,3.35,0.02,0.03,0.11,3,0.34,0.22,0.09,0.43,0.24,0.14,0,0,0.36,0.36,0.02,0.04,0.41,0.04,0.06,0.73,1.87,0.02,0,0.01,0,0.01,0.74,0.51,0.01,0,0.02,0.02,0.21,0.02,21.65,0.48,0,0.3,1.62,0.07,0.05,0.06,0.03,0.48,0,0.02,0.72,0.49,0.02,0,0.01,0.49,0.01,0.12,0.05,0.03,0.19,0.11,0.01,0.21
California 24th,CA-24,CA,September 11 attacks,Nuclear power,Mental health,Health care,Immigration,Medicare,Social security,Abortion,Women's health,Property taxes,1.18,2.37,0,0.06,0,0.64,0,0.05,0,0,0.42,0.21,0.27,0.42,1.02,0,1.55,0.38,0.11,0,0.44,0,0.21,0,0,0,0.05,0.06,0.06,0,0,0,0,0.11,0.31,0.22,0.16,0,0,0,0.06,0,0,1.1,0,0.46,0,0.21,4.51,1.46,4.37,0.1,1.2,0.95,0.42,1.27,0,0,0,0,0.58,0,0,0.25,0,0,0.11,4.08,5.13,0,0.4,0.2,1.83,0,0.62,0.11,0.3,0,0,0,0,12.69,0.3,0.05,0.05,0.16,0.26,0.05,1.27,2,0.1,0,0,0,0,2.05,0.21,0,0,0,0,0.3,0,14.98,0.11,0,0.9,3.8,0,0,0,0.05,0.68,0,0,0.68,0,0,0,0,0.76,0.11,0.05,0,0,0.37,0.05,0,2.11
California 25th,CA-25,CA,September 11 attacks,Health care,Immigration,Minimum wage,Mental health,Medicare,Abortion,Social security,Planned Parenthood,Common core,0.05,1.75,0.09,0.25,0,0.66,0,0.13,0.04,0.1,0.05,0,0.15,0.76,1.06,0.03,0.48,1.41,0.49,0.26,0.82,0,0.07,0.01,0,0,0.05,0.13,0.01,0,0.07,0.02,0.05,0.29,0.03,0.28,0.56,0.02,0.19,0.06,0.14,0.12,0,0.34,0.05,0.45,0.11,0.38,4.68,0.14,4.21,0.12,0.93,0.18,0.72,0.98,0,0.04,0.01,0,0.17,0,0.01,0.07,0.31,0,0.64,2.12,2.95,0.04,0.01,0.18,3.65,0.15,0.26,0.04,0.35,0.3,0.24,0,0,0.52,0.55,0,0.04,0.38,0.03,0.03,1.08,1.51,0.03,0.01,0,0,0.03,1.22,0.41,0.04,0,0.01,0.01,0.22,0.11,23.57,0.32,0,0.2,1.53,0.05,0.07,0.1,0.14,0.91,0,0.01,0.91,0.42,0.05,0,0.01,0.88,0.07,0.01,0.01,0.05,0.33,0.07,0,0.18
