District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
California 2nd,CA-02,CA,Health care,Medicare,Mental health,Immigration,Minimum wage,September 11 attacks,Social security,Planned Parenthood,Property taxes,Abortion,0.32,4.39,0.19,0.28,0,0.95,0.1,0.27,0.05,0.1,0.6,0.14,1.5,1.37,2.12,0.13,1.42,1.87,1.36,0.3,1.07,0.03,0.33,0.1,0,0,0.3,0.56,0.05,0,0.15,0.16,0.3,0.45,0.04,1.5,0.59,0,0.7,0.18,0.26,0.11,0,0.98,0.28,1.43,0.23,0.35,14.34,0.3,7.98,0.2,2.12,0.2,0.9,2.45,0,0.03,0,0,0.8,0.02,0.05,0.73,0.23,0,1.5,8.49,8.37,0,0.12,0.25,5.79,0.79,0.49,0.04,0.38,0.9,0.46,0,0,1.53,1.95,0.15,0.07,1.11,0.02,0.02,2.24,5.01,0.13,0,0,0.03,0.02,4.98,1.92,0,0,0,0.11,0.59,0.1,5.31,1.2,0,0.29,5.23,0.05,0.2,0.21,0.07,3.28,0,0.05,1.25,0.92,0.1,0,0.05,3.05,0.12,0.11,0,0.05,0.18,0.28,0,0.36
California 3rd,CA-03,CA,Health care,Immigration,Medicare,September 11 attacks,Mental health,Minimum wage,Social security,Property taxes,Planned Parenthood,Charter schools,0.25,3.1,0,0.68,0,0.94,0.02,0.3,0,0.2,0.1,0,0.85,1.97,3.46,0.04,0.7,2.44,2.1,0.28,0.99,0,0.12,0.08,0,0.04,0.24,0.7,0,0,0.51,0.13,0.31,0.12,0.06,0.68,1.49,0.22,1.21,0,0.52,0.2,0,0.36,0.15,0.7,0.67,0.17,11.97,0.02,8.23,0.18,2.29,0.33,0.48,2.3,0,0,0.03,0,0.47,0,0,0.48,0.43,0,1.96,7.72,6.26,0,0.24,0.34,5.73,0.25,0.22,0.17,0.79,0.67,0.28,0,0,0.6,1.17,0,0.09,0.57,0.1,0.2,1.97,3.72,0.32,0,0,0,0.2,4.37,0.98,0.02,0.02,0.03,0.08,0.59,0.02,6.72,1.05,0,1.38,4.71,0.2,0.05,0.06,0.1,1.76,0,0.07,1.2,0.98,0.06,0,0.04,1.78,0.04,0.12,0.05,0.05,0.76,0.31,0,0.56
California 4th,CA-04,CA,Medicare,Health care,Mental health,Minimum wage,September 11 attacks,Property taxes,Social security,Income tax,Abortion,Immigration,0.34,3.48,0,0,0,2.34,0,0,0,1.06,0,0,2.49,1,1.39,0,1.75,2.08,0.69,0.37,0,0,0,0.35,0,0,0,0.67,0,0,0.71,0,0,0.34,0,0.33,0.69,0,0.34,0,0,0.67,0,0.99,0,0.99,0.34,0,10.93,0,3.31,0.33,3.68,0.33,0.33,1.05,0,0,0,0,0.99,0,0,0.36,2.37,0,0.98,12.25,10.27,0,0.33,0,7.48,0,0.69,0,0.33,0.67,0,0,0,1.33,0.67,0,0,1.33,0,0,1.33,3,0,0,0,0,0,4.44,0.98,0,0,0,0,0.34,0.34,4.96,1.64,0,1.06,4.27,0.34,0,0,0,2.62,0,0,0.33,0,0,0,0,1.37,0,0.34,0,0.33,0,0.34,0,1
California 5th,CA-05,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,September 11 attacks,Property taxes,Social security,Abortion,Planned Parenthood,0.06,3.41,0.14,0.43,0,0.92,0.15,0.25,0.04,0.14,0.25,0.02,0.76,1.62,2.58,0.08,2.19,2.17,1.14,0.13,2.09,0.06,0.18,0.06,0.02,0,0.3,0.66,0.02,0,0.2,0.1,0.31,0.67,0.19,1.03,1.25,0,0.22,0.1,0.3,0.14,0,0.43,0.28,1.94,0.34,0.23,11.96,0.32,9.3,0.24,2.14,0.34,0.71,1.78,0,0,0,0,0.79,0.02,0.06,0.37,0.39,0,1.65,6.09,8.09,0.02,0.13,0.27,5.75,0.64,0.57,0.12,0.51,0.64,1.39,0,0,1.76,1.18,0,0.11,1.12,0.04,0.21,2.56,3.03,0.06,0.02,0.02,0,0,4.53,1.78,0,0,0,0.06,0.37,0.08,5.16,1.19,0,0.22,3.94,0.02,0.1,0.06,0.33,2.28,0,0.12,1.17,1.23,0.06,0,0,1.47,0.08,0.15,0.14,0.11,0.23,0.24,0,0.63
California 6th,CA-06,CA,Health care,Immigration,Mental health,Minimum wage,Medicare,Social security,September 11 attacks,Planned Parenthood,Public transportation,Abortion,0.1,4.02,0.09,0.21,0.01,1.51,0.11,0.23,0.06,0.23,0.52,0.01,0.49,2.1,2.89,0.1,1.04,1.94,0.64,0.16,1.14,0.01,0.22,0.02,0.04,0,0.2,0.84,0.01,0,0.17,0.38,0.06,0.74,0.08,0.81,1.04,0.06,0.24,0.21,0.29,0.09,0,0.65,0.13,0.79,0.21,0.21,10.66,0.08,10.47,0.31,1.44,0.15,1.06,3.84,0,0,0.06,0.04,0.74,0,0.05,1.11,0.71,0,1.27,5.03,6.89,0.06,0.11,0.15,6.16,0.29,0.58,0.19,0.48,0.76,0.29,0,0,1.71,0.96,0.06,0.06,1.14,0.03,0.31,2.5,4.63,0.07,0.01,0.05,0.05,0.04,2.29,4.24,0.02,0,0.02,0.02,0.73,0.02,4.81,1.35,0,0.75,4.81,0.06,0.21,0.09,0.23,2.26,0,0.13,1.32,0.95,0.09,0,0,1.76,0.07,0.21,0.03,0.06,0.8,0.34,0,0.85
California 7th,CA-07,CA,Health care,Medicare,Immigration,Mental health,Lockheed Martin F-35,Minimum wage,Planned Parenthood,Abortion,Common core,Social security,0.15,4.73,0.31,0.51,0,1.76,0,0.06,0.06,0.38,0.17,0,1.05,2.33,2.46,0,0.72,4.29,1.45,0.27,1,0.03,0.14,0,0,0,0.41,0.78,0,0,0.09,0.2,0.03,0.56,0,1.1,1.78,0,0.47,0.26,0.27,0,0,0.82,0.23,0.31,0.03,0.39,13.03,0.15,7.13,0.73,2.44,0.09,0.65,3.91,0,0,0,0,0.41,0,0,1.02,5.94,0,3.96,8.18,5.96,0.03,0.09,0.46,5.46,0.24,0.27,0,0.61,0.43,0.44,0,0,0.46,0.84,0,0,1.16,0,0.12,2.26,5.34,0.03,0,0,0.03,0.03,3.07,3.52,0,0,0,0.03,0.38,0.12,3.64,1.11,0,0.6,4.26,0,0.11,0.15,0.06,3.98,0,0,0.85,1.12,0,0,0,1.37,0.06,0.22,0,0.26,0.29,0.27,0,0.81
California 8th,CA-08,CA,Minimum wage,September 11 attacks,Health care,Mental health,Planned Parenthood,Immigration,Nuclear power,Property taxes,Social security,Common core,0.79,4.11,0.04,0.16,0.04,0.64,0,0.08,0,0.09,0,0,4.29,1.33,3.3,0,0.45,4.71,4.57,0.78,0.93,0,0.08,0.77,0,0,0.88,0.47,0,0,0.82,0.12,0.04,0.16,0.08,0.5,2.36,0,4.03,0.08,0.12,0,0,1.11,0.16,0.62,0.08,0.98,9.76,0,7.42,0,3.72,0.08,0.27,3.64,0,0,0,0,0.43,0,0.04,0.08,0.93,0,1.87,4.36,8.74,0.04,0.04,1.61,11.63,0.16,1.71,0.04,3.84,0.08,0.08,0,0,6.66,0.55,0,0,1.99,0.08,0.12,3.68,7.43,0,0,0,0,0,6.24,2.03,0,0,0,0,0.16,0.04,11.58,1.67,0,0.54,6.11,0.04,0.12,0.04,0.04,1.12,0,0,0.69,2.62,0.04,0,0,3.25,0.04,0,0.08,0.04,0.28,0.04,0,0.08
California 9th,CA-09,CA,Health care,Immigration,Mental health,Medicare,September 11 attacks,Islam,Minimum wage,Planned Parenthood,Abortion,Social security,0.66,3.87,0.18,0.31,0,1.31,0,0.13,0.37,0.08,0.02,0,0.54,3.16,1.17,0.07,0.9,3.26,1.16,0.13,1.45,0,0.09,0.01,0,0.01,0.53,0.52,0.01,0,0.63,0.07,0.03,0.08,0.29,0.46,1.92,0.01,0.36,0.12,0.35,0.27,0,0.53,0.26,0.84,0.54,0.27,15.66,0.1,11.52,0.31,2.51,0.71,0.38,5.49,0,0,0.01,0,0.44,0,0.02,0.19,0.4,0,2.44,8.2,11.51,0.61,0.05,0.14,4.82,0.42,0.4,0.14,0.7,0.76,0.3,0,0,1.17,1.36,0.04,0.01,0.79,0.01,0.35,2.43,4.53,0.07,0.01,0,0.01,0.03,2.33,0.26,0.03,0,0.01,0.04,0.54,0.46,6.85,1.5,0,0.18,3.4,0.05,0.11,0.06,0.22,2.36,0,0.01,1.26,1.57,0.04,0,0.18,2.18,0.03,0.07,0.09,0.46,0.24,0.57,0,0.37
California 10th,CA-10,CA,Health care,Immigration,Minimum wage,Medicare,Mental health,September 11 attacks,Social security,Abortion,Nuclear power,Islam,0.26,4.64,0.06,0.41,0.03,2,0.06,0.18,0.03,0.31,0.24,0,0.35,2.25,1.78,0.03,0.79,4.21,1.68,0.22,0.81,0,0.19,0.03,0,0,0.09,1.15,0,0,0.29,0.1,0.09,0.53,0.06,1.64,1.85,0.15,0.25,0.75,0.72,0.18,0,1.81,1.31,0.57,0.55,0.41,11.63,0.16,9.72,0.15,1.5,0.89,1.01,4.55,0.03,0,0.06,0,0.84,0.03,0.03,0.21,0.18,0,1.77,7.43,6.71,0.09,0.18,0.21,7.69,0.62,0.31,0.28,0.34,0.3,0.72,0,0,4.64,1.11,0.03,0.03,0.81,0.03,0.27,1.71,3.54,0.12,0,0,0.06,0.03,2.52,0.74,0.09,0,0,0,0.46,0.06,5.48,0.87,0,0.76,5.23,0.03,0.21,0.09,0.09,2.25,0,0.03,1.87,1.28,0.16,0,0.09,1.84,0,0.12,0.18,0.06,0.79,0.22,0,0.62
California 11th,CA-11,CA,Health care,Immigration,Minimum wage,Mental health,September 11 attacks,Medicare,Planned Parenthood,Common core,Islam,Abortion,0.05,4.36,0.22,0.11,0,1.28,0,0.27,0.43,0.16,0.36,0,0.5,1.66,2.11,0.05,1.53,4.95,2.17,0.34,1.56,0.05,0.5,0,0,0,0.11,0.26,0,0,0.06,0.32,0.11,0.87,0.57,1.75,1.12,0,0.54,0.05,0.38,0.26,0,0.41,0.05,1.35,0.21,0.46,14.56,0.81,14.25,0.1,2.03,0.05,0.67,4.76,0,0,0,0,0.93,0,0.05,0.51,0.32,0,1.19,5.59,7.12,0.05,0.15,0.21,7.6,0.74,0.27,0.16,0.42,0.47,0.78,0.05,0,2.12,0.88,0,0.41,0.73,0.11,0.1,2.49,5.21,0.16,0,0.05,0,0,4.03,1.5,0.05,0.05,0,0.15,0.74,0.05,6.19,1.3,0,0.28,3.63,0.1,0.05,0.11,0.15,2.98,0,0.05,1.18,1.26,0.11,0,0,2.91,0.11,0.16,0,0.21,0.16,0.27,0,0.15
California 12th,CA-12,CA,Health care,Immigration,Mental health,Medicare,Property taxes,Tariff,Minimum wage,Abortion,September 11 attacks,Public transportation,0.02,3.65,0.12,0.47,0.03,0.86,0.05,0.17,0.18,0.13,0.36,0.03,1.66,1.86,1.02,0.1,1.82,1.22,0.69,0.9,0.91,0.03,0.17,0.09,0,0.01,0.38,0.56,0.07,0.02,0.14,0.21,0.32,0.39,0.24,2.77,0.68,0.01,0.21,0.16,0.17,0.24,0,0.78,0.29,0.72,0.2,0.35,16.17,0.33,9.71,0.35,3.33,0.24,0.95,3.09,0.02,0.04,0.01,0,0.8,0.04,0.01,0.66,0.27,0,1.55,5.79,5.84,0.03,0.24,0.28,4.54,0.85,0.36,0.24,0.56,0.76,0.49,0.01,0,1.18,1.49,0.04,0.15,1.03,0.13,0.19,2.82,2.12,0.04,0.02,0.03,0.01,0.14,5.71,3.45,0.04,0.01,0.03,0.07,0.84,0.29,3.57,1.71,0,0.22,3.09,0.07,0.14,0.07,0.24,4.6,0,0.06,1.74,1.17,0.25,0,0,3.18,0.12,0.23,0.04,0.07,0.21,0.4,0.01,0.72
California 13th,CA-13,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,Abortion,United Nations,Islam,Property taxes,September 11 attacks,0.06,4.79,0.16,1.1,0.06,1.24,0.03,0.26,0.26,0.21,0.49,0.09,1.03,2.19,2.38,0.08,3.48,1.67,0.69,0.55,1.33,0.06,0.37,0.11,0.01,0.03,0.33,0.72,0.09,0,0.29,0.39,0.24,0.52,0.29,2.25,0.76,0.01,0.2,0.21,0.22,0.44,0,0.8,0.33,1.37,0.45,0.43,17,0.55,13.4,0.45,3.33,0.44,0.8,4.39,0,0.04,0.03,0,0.87,0.03,0.1,0.94,0.21,0,2.28,6.6,8.37,0.12,0.25,0.26,6.3,0.44,0.38,0.25,0.91,0.88,0.42,0.01,0,2.17,2.17,0.05,0.23,0.71,0.5,0.19,2.63,3.63,0.08,0.05,0.03,0,0.11,4.1,2.86,0.05,0.01,0.1,0.32,0.83,0.16,4.07,1.07,0,0.41,3.86,0.41,0.17,0.14,0.33,3.34,0,0.03,1.57,1.18,0.17,0,0,4.48,0.09,0.44,0.18,0.11,0.43,0.43,0.01,0.54
California 14th,CA-14,CA,Health care,Immigration,Property taxes,Medicare,Tariff,Mental health,Minimum wage,September 11 attacks,Abortion,Social security,0.07,3.52,0.2,0.65,0.03,0.54,0.03,0.23,0.14,0.07,0.17,0.02,1.82,1.81,1.17,0.14,1.24,1.98,0.93,0.49,1.09,0.04,0.15,0,0,0,0.37,0.78,0,0,0.12,0.07,0.4,0.44,0.18,1.84,0.43,0.02,0.14,0.21,0.38,0.14,0,0.62,0.55,0.86,0.17,0.6,14.8,0.29,9.88,0.2,3.31,0.38,1.17,2.79,0,0,0.02,0.02,0.81,0.05,0.1,0.61,0.19,0,2.21,6.4,4.98,0.08,0.25,0.31,4.56,0.98,0.35,0.21,0.4,0.82,0.5,0.02,0,1.14,1.19,0.02,0.08,0.8,0.08,0.12,2.63,2.68,0.12,0,0.03,0,0.05,6.75,2.28,0.03,0,0.04,0.15,0.8,0.09,4.42,1.23,0,0.16,3.4,0.02,0.15,0.07,0.2,5.73,0,0,1.26,0.93,0.28,0,0.02,3.08,0.05,0.19,0.07,0.13,0.12,0.35,0.02,0.58
California 15th,CA-15,CA,Health care,Immigration,Medicare,Minimum wage,Property taxes,Tariff,September 11 attacks,Mental health,Islam,Social security,0.06,2.86,0.47,0.33,0,0.99,0,0.37,0.03,0.18,0.03,0.09,1.4,3.2,1.17,0.05,1.98,2.76,2.52,0.57,1.24,0,0.03,0,0,0,0.42,0.94,0.11,0,0.11,0.4,0.35,0.2,0.14,1.19,1.57,0,0.23,0.22,0.19,0.14,0,0.83,0.56,1.32,0.68,0.85,15.09,0.3,11.14,0.42,2.37,0.19,1.07,4.48,0,0.05,0,0.02,0.85,0,0.06,0.6,0.42,0,1.74,7.44,4.88,0,0.11,0.3,6.06,0.38,0.6,0.03,0.28,0.76,0.18,0,0,2.74,1.28,0.03,0.11,0.6,0.15,0.1,3.49,1.52,0.17,0.03,0,0,0.08,5.89,1.53,0.03,0.02,0,0.08,0.7,0.08,5.62,1.1,0,0.3,4.22,0.05,0.08,0.05,0.05,5.84,0,0.08,2.46,1.01,0.11,0,0,3.54,0,0.33,0.22,0.15,0.41,0.4,0.08,0.91
California 16th,CA-16,CA,Health care,Immigration,Mental health,Planned Parenthood,Minimum wage,Medicare,September 11 attacks,Abortion,Social security,Common core,0.04,5.18,0.24,0.43,0.03,1.99,0.06,0.12,0.07,0.25,0.19,0.02,0.4,1.62,2.3,0.08,1.02,3.35,1.11,0.31,2.16,0.02,0.33,0.03,0,0,0.16,0.49,0.04,0.01,0.23,0.02,0.18,0.68,0.1,1.43,1.58,0.03,0.45,0.17,0.34,0.31,0,1.13,0.31,1.23,0.69,0.57,15.73,0.53,10.84,0.51,2.21,0.16,0.69,3.28,0,0,0.02,0,0.89,0.01,0.01,0.32,0.5,0,1.38,5.55,8.34,0.07,0.12,0.3,6.44,0.57,0.59,0.15,0.75,0.66,0.64,0,0,0.95,1.33,0.02,0.02,0.92,0.09,0.07,1.96,6.7,0.19,0,0.03,0.02,0.09,2.31,0.87,0.06,0,0,0.05,0.55,0.02,5.23,1.01,0,0.86,4.04,0.05,0.09,0.08,0.17,1.83,0,0.01,1.58,1.11,0.04,0,0,2.21,0.08,0.28,0.06,0.09,0.8,0.26,0,0.8
California 17th,CA-17,CA,Health care,Immigration,Tariff,Property taxes,Climate change,Islam,Minimum wage,September 11 attacks,Medicare,Mental health,0.05,2.63,0.17,0.55,0.02,0.81,0.1,0.11,0.06,0.15,0.1,0.03,1.55,2.06,1.42,0.06,5.32,2.55,0.86,0.7,1.18,0,0.2,0.05,0,0,0.36,0.69,0.02,0.01,0.15,0.06,0.3,0.41,0.4,2.06,0.58,0.02,0.17,0.28,0.2,0.18,0,0.81,0.45,2.75,0.18,0.38,11.35,0.2,10.93,0.3,3.53,0.24,1.2,5.28,0.01,0.05,0.01,0.01,0.5,0.01,0,0.4,0.45,0,0.92,4.02,3.81,0.05,0.18,0.42,4.41,1.27,0.54,0.21,0.61,0.79,0.53,0.03,0,1.91,1.31,0.03,0.08,0.84,0.18,0.15,2.75,1.44,0.14,0.02,0.03,0.01,0.02,7.09,1.41,0.02,0.01,0.04,0.07,0.44,0.1,4.15,0.91,0,0.21,3.58,0.03,0.16,0.05,0.24,7.25,0,0.03,2.14,1.33,0.2,0,0.02,3.43,0.07,0.2,0.16,0.17,0.26,0.36,0.01,0.27
California 18th,CA-18,CA,Health care,Immigration,Property taxes,Mental health,Medicare,Tariff,Charter schools,September 11 attacks,United Nations,Climate change,0.4,3.57,0.16,0.79,0,1.18,0,0.24,0.28,0.13,0.43,0.01,2.67,2.28,5.85,0.01,4.25,2.56,1.71,0.42,1.52,0,0.68,0.05,0,0,0.22,0.93,0.01,0,0.78,0.22,0.48,0.43,0.22,2.66,0.35,0,0.3,0.41,0.44,0.02,0,1.37,0.28,2.86,0.56,0.72,17.9,0.49,11.31,0.08,4.09,0.14,1.51,3.34,0,0.09,0,0,0.8,0,0.24,0.26,0.54,0,0.91,6.67,6.7,0.13,0.05,0.31,2.53,0.52,0.42,0.22,0.66,1.08,0.5,0,0,4.15,1.62,0.01,0.67,0.61,0.27,0.09,1.81,1.95,0.5,0,0,0,0.02,7.02,1.13,0,0.01,0,0.23,0.87,0.25,5.31,0.79,0,0.32,3.79,0.06,0.02,0.02,0.13,5.87,0,0.05,1.47,1.46,0.16,0,0,4.9,0.02,0.05,0,0.12,0.35,0.25,0,0.35
California 19th,CA-19,CA,Health care,Immigration,Minimum wage,Mental health,September 11 attacks,Tariff,Medicare,Property taxes,Islam,Planned Parenthood,0.02,3.76,0.18,0.46,0.02,0.88,0.07,0.19,0.1,0.18,0.18,0.01,1.13,1.79,1.4,0.05,1.41,1.95,1.12,0.42,1.54,0.03,0.22,0.05,0.01,0.01,0.31,0.71,0.06,0,0.16,0.11,0.23,0.44,0.16,1.38,0.88,0.02,0.4,0.22,0.27,0.18,0,0.82,0.24,1.09,0.16,0.65,11.22,0.29,10,0.29,2.63,0.22,1.02,3.86,0.01,0.03,0.01,0,0.72,0.01,0.04,0.44,0.43,0,1.37,4.49,5.1,0.05,0.21,0.24,6.12,0.71,0.57,0.15,0.53,0.66,0.38,0.01,0,1.43,1.18,0.05,0.06,0.85,0.11,0.17,2.12,3.78,0.07,0.01,0.01,0.01,0.05,4.22,1.64,0.06,0,0.05,0.06,0.57,0.05,4.85,0.93,0,0.23,3.25,0.07,0.14,0.07,0.28,4.52,0,0.03,1.36,0.95,0.16,0,0.01,2.66,0.07,0.15,0.08,0.11,0.24,0.32,0.01,0.5
California 20th,CA-20,CA,Health care,Immigration,Minimum wage,Planned Parenthood,September 11 attacks,Mental health,Property taxes,Medicare,Common core,Islam,0.07,2.55,0.47,0.2,0,1.08,0.07,0.4,0.14,0.21,0.13,0.07,0.92,2.38,1.58,0.07,1.67,4.01,1.72,0.21,1.05,0.21,0.35,0,0,0,0.28,0.86,0.07,0,0.28,0.13,0,0.68,0.2,1.57,1.69,0,0.34,0.2,0.28,0.07,0,1.25,0.47,0.73,0.13,0.2,8.45,0.2,8.18,0.32,1.91,0.26,1.44,3.55,0,0,0,0,0.2,0.13,0.2,0.4,0.4,0,0.72,4.68,5.31,0,0.13,0.4,6.42,1.09,0.34,0.07,0.53,0.73,0.13,0,0,1.24,1,0.07,0,1.06,0.07,0.4,1.91,5.56,0.07,0,0,0,0.33,5.09,1.17,0,0,0,0.13,0.33,0.07,5.45,1.12,0,0.07,3.32,0,0.2,0.13,0.07,3.19,0,0,1.17,0.73,0,0,0,1.89,0,0.2,0.07,0,0.47,0,0,0.26
California 21st,CA-21,CA,Health care,Immigration,Common core,September 11 attacks,Medicare,Minimum wage,Abortion,Aid,DACA,Nuclear power,0.55,4.98,0,0,0,3.2,0,0,0,1.12,0,0,0,0.53,0,0,1.12,8.94,0,0,3.19,0,0.56,0,0,0,0,0.53,0,0,0,0,0,0,0,0,2.73,0,0,0.53,0,0,0,1.58,0,0.53,0,0,18.97,0,8.96,1.04,0.53,0.52,0.53,2.28,0,0,0,0,0,0,0,0.53,0.54,0,0,5.84,2.63,0,0,1.06,5.46,0.53,0,0,0.53,1.61,0.53,0,0,3.16,0.53,0,0,1.59,0.54,0,1.06,1.58,0,0,0,0,0,2.69,0,0,0,0,0,0.58,0,8.56,0.53,0,1.13,2.1,0,0,0,0,0.52,0,0,2.11,0.54,0,0,0,1.62,0,0,0,0.53,1.09,2.21,0,0.52
California 22nd,CA-22,CA,Health care,Immigration,Minimum wage,Common core,Abortion,Mental health,September 11 attacks,DACA,Social security,Medicare,0.35,5.33,0,0.68,0,2.42,0,0,0,0.36,0,0,0.35,1.02,0.36,0.68,0,5.7,0.36,0,4.04,0,0.73,0,0,0,1.06,0,0,0,0,1.03,0,0,0,0,0.35,0,0,0,0,0,0,0.67,0,0.35,0,0,17.16,0,9.48,0,2.04,0.33,0.34,1.08,0,0,0,0,0,0,0,1.41,0,0,1.34,2.71,5.03,0,0,0.34,6.25,0,0.35,0.36,0.68,0,0,0,0,1.01,2.05,0,0,1.7,0,0.34,2.03,0.7,0,0,0,0,0,0.37,2,0,0,0,0,0,0.34,4.06,1.02,0,0.72,4.01,0,0,0.34,0.34,1.01,0,0,0.33,0.69,0,0,0,0.34,0,0,0,0.34,0.69,0,0,0.67
California 23rd,CA-23,CA,Health care,Immigration,September 11 attacks,Minimum wage,Mental health,Medicare,Common core,Planned Parenthood,Social security,Property taxes,0.77,2.7,0.45,0.23,0,2.17,0.01,0.08,0,0.23,0.05,0.01,0.12,1.78,1.11,0.02,0.38,4.67,1.05,0.09,1.03,0.01,0.11,0.01,0,0,0.07,0.34,0,0,0.03,0.02,0.43,0.51,0.04,0.99,1.25,0,0.54,0.18,0.69,0.49,0,0.22,0.18,0.73,0.83,0.76,14.24,0.12,9.89,1.24,1.75,0.67,0.45,2.17,0,0.01,0,0,0.63,0,0.02,0.09,0.53,0,0.64,5.41,5.63,0.44,0.46,0.39,7.29,0.31,0.39,0.2,0.47,0.54,0.57,0,0,1.26,1.08,0,0.03,1.65,0.01,0.03,1.35,4.09,0.02,0,0,0.01,0.08,3.07,1.35,0.15,0,0.02,0,0.79,0,7.61,1.72,0,0.37,3.87,0.02,0.46,0.02,0.06,2.14,0,0.01,1.78,0.86,0.05,0,0,0.73,0.01,0.03,0.24,0.09,0.18,0.07,0.01,0.8
California 24th,CA-24,CA,Planned Parenthood,Health care,Immigration,Medicare,Mental health,Minimum wage,Aid,Property taxes,September 11 attacks,Tariff,0.04,3.66,0.36,0.69,0.04,5.22,0.08,0.36,0.12,0.16,0.19,0.12,1.22,1.46,1.32,0.04,2.22,2.12,0.6,0.16,1.84,0.04,0.28,0.08,0,0,0.83,1.36,0.23,0,0.16,0.08,0.24,0.47,0.12,1.64,0.47,0.08,0.28,0.12,0.12,0.19,0,0.49,0.04,0.58,0.08,0.53,8.68,0.48,7.98,0.26,2.46,0.38,0.99,2.43,0,0,0,0,0.99,0,0.08,0.46,0.35,0,0.99,7.7,6.82,0,0.23,0.23,6.1,0.16,0.44,0.08,0.46,0.66,0.35,0,0,2.28,1.66,0.08,0.08,0.84,0.12,0.46,1.95,10.99,0,0.04,0,0,0,4.96,1.96,0,0.04,0.08,0.08,0.75,0.04,4.66,1.14,0,0.16,3.36,0.08,0.26,0.19,0.08,3.94,0,0.04,1.94,0.9,0.04,0,0,2.78,0.04,0.53,0.04,0.08,0.35,0.24,0,0.58
California 25th,CA-25,CA,Immigration,Health care,Minimum wage,Mental health,September 11 attacks,Planned Parenthood,Abortion,Common core,Social security,Medicare,0.09,4.97,0.13,0.34,0,1.35,0.04,0.13,0,0.23,0.09,0,0.55,1.77,2.43,0,0.9,4.28,0.9,0.18,1.93,0,0.41,0,0,0,0.04,0.82,0.13,0,0.18,0.09,0.09,0.75,0.17,0.73,0.97,0.09,0.22,0.04,0.22,0.21,0,0.47,0.13,0.74,0.7,0.51,10.56,0.27,12.81,0.46,1.33,0.38,1.03,2.72,0,0,0.04,0,0.34,0,0,0.34,1.31,0,1.24,4.2,6.97,0.17,0.13,0.13,9.42,0.14,0.68,0.18,0.7,1.34,1.08,0,0,1.24,0.83,0.13,0.17,0.77,0,0.39,1.81,5.69,0.09,0,0,0,0.04,1.7,1.06,0.04,0,0,0.04,0.93,0,6.93,0.99,0,0.91,4.2,0,0.25,0.04,0.3,1.96,0,0.09,1.62,1.35,0.09,0,0.04,3.81,0.04,0.21,0.09,0.04,0.61,0.09,0,0.22
